省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
陕西,移动,1347405,1357172,1364912,1375982,1389180,1399169,1472932,,1502962,1512942,1522952,1576912,1582962,1592962,1656126,1703948,1727752,1782952,1822062,1832982,1842933,1870092,1882942,1954670,1972919,1982972
陕西,移动,1347406,1357173,1364913,1375983,1389181,1399170,1472933,,1502963,1512943,1522953,1576913,1582963,1592963,1656127,1704080,1727753,1782953,1822063,1832983,1842934,1870093,1882943,1954671,1973910,1982973
陕西,移动,1347407,1357174,1364914,1375984,1389182,1399171,1472934,,1502964,1512944,1522954,1576914,1582964,1592964,1656129,1704081,1727756,1782954,1822064,1832984,1842935,1870094,1882944,1954672,1973911,1982974
陕西,移动,1347408,1357175,1364915,1375985,1389183,1399172,1472935,,1502965,1512945,1522955,1576915,1582965,1592965,1656229,1704082,1727757,1782955,1822065,1832985,1842936,1870095,1882945,1954673,1973912,1982975
陕西,移动,1347409,1357176,1364916,1375986,1389184,1399173,1472936,,1502966,1512946,1522956,1576916,1582966,1592966,1656252,1704083,1727758,1782956,1822066,1832986,1842937,1870096,1882946,1954674,1973913,1982976
陕西,移动,1347410,1357177,1364917,1375987,1389185,1399174,1472937,,1502967,1512947,1522957,1576917,1582967,1592967,1656253,1704084,1727759,1782957,1822067,1832987,1842938,1870097,1882947,1954675,1973914,1982977
陕西,移动,1347411,1357178,1364918,1375988,1389186,1399175,1472938,,1502968,1512948,1522958,1576918,1582968,1592968,1656260,1704085,1727760,1782958,1822068,1832988,1842939,1870098,1882948,1954676,1973915,1982978
陕西,移动,1347412,1357179,1364919,1375989,1389187,1399176,1472939,,1502969,1512949,1522959,1576919,1582969,1592969,1656263,1704086,1727837,1782959,1822069,1832989,1842940,1870099,1882949,1954677,1973916,1982979
陕西,移动,1347413,1357180,1364920,1375990,1389188,1399177,1472940,,1502970,1512950,1522960,1576920,1582970,1592970,1656366,1704087,1727838,1782960,1822070,1832990,1842941,1870290,1882950,1954678,1973917,1982980
陕西,移动,1347414,1357181,1364921,1375991,1389189,1399178,1472941,,1502971,1512951,1522961,1576921,1582971,1592971,1656504,1704088,1727846,1782961,1822071,1832991,1842942,1870291,1882951,1954679,1973918,1982981
