省份,运营商,133 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
陕西,电信,1334745,1531997,1627487,1734237,1740117,1772957,1806667,1816174,1899147,1903917,1919151,1939267,1992957
陕西,电信,1334746,1531998,1627489,1734238,1740118,1772958,1806668,1816175,1899148,1903918,1919152,1939268,1992958
陕西,电信,1334747,1531999,1627940,1734239,1740119,1772959,1806669,1816176,1899149,1903919,1919153,1939269,1992959
陕西,电信,1334748,1533220,1627941,1734240,1740120,1773060,1806670,1816177,1899150,1903920,1919154,1939890,1992960
陕西,电信,1334749,1533221,1627942,1734241,1740121,1773061,1806671,1816178,1899151,1903921,1919155,1939891,1992961
陕西,电信,1335910,1533222,1627943,1734242,1740122,1773062,1806672,1816179,1899152,1903922,1919156,1939892,1992962
陕西,电信,1335911,1533223,1627944,1734243,1740123,1773063,1806673,1816180,1899153,1903923,1919157,1939893,1992963
陕西,电信,1335912,1533224,1627945,1734244,1740124,1773064,1806674,1816181,1899154,1903924,1919158,1939894,1992964
陕西,电信,1335913,1533225,1627946,1734245,1740125,1773065,1806675,1816182,1899155,1903925,1919159,1939895,1992965
陕西,电信,1335914,1533226,1628902,1734246,1740126,1773066,1806676,1816183,1899156,1903926,1919160,1939896,1992966
陕西,电信,1335915,1533227,1628903,1734247,1740127,1773067,1806677,1816184,1899157,1903927,1919161,1939897,1992967
陕西,电信,1335916,1533228,1628904,1734248,1740128,1773068,1806678,1816185,1899158,1903928,1919162,1939898,1992968
陕西,电信,1335917,1533229,1628905,1734249,1740129,1773069,1806679,1816186,1899159,1903929,1919163,1939899,1992969
陕西,电信,1335918,1533230,1628906,1734290,1740130,1773070,1806680,1816187,1899160,1904910,1919164,,1992970
陕西,电信,1335919,1533231,1628907,1734291,1740131,1773071,1806681,1816188,1899161,1904911,1919170,,1992971
陕西,电信,1335920,1533232,1628908,1734292,1740132,1773072,1806682,1816189,1899162,1904912,1919171,,1992972
陕西,电信,1335921,1533233,1628909,1734293,1740133,1773073,1806683,1816190,1899163,1904913,1919172,,1992973
陕西,电信,1335922,1533234,1628910,1734294,1740134,1773074,1806684,1816191,1899164,1904914,1919173,,1992974
陕西,电信,1335923,1533235,1628912,1734295,1740135,1773075,1806685,1816192,1899165,1904915,1919174,,1992975
陕西,电信,1335924,1533236,1628913,1734296,1740136,1773076,1806686,1816193,1899166,1904916,1919180,,1992976
陕西,电信,1335925,1533237,1628914,1734297,1740137,1773077,1806687,1816194,1899167,1904917,1919181,,1992977
陕西,电信,1335926,1533238,1628915,1734298,1740138,1773078,1806688,1816195,1899168,1904918,1919182,,1992978
陕西,电信,1335927,1533239,1628916,1734299,1740139,1773079,1806689,1816196,1899169,1904919,1919183,,1992979
陕西,电信,1335928,1533240,1628917,1734390,1740140,1773460,1806690,1816197,1899170,1904920,1919184,,1992980
陕西,电信,1335929,1533241,1628918,1734391,1740141,1773461,1806691,1816198,1899171,1904921,,,1992981
陕西,电信,1336390,1533242,1628919,1734392,1740142,1773462,1806692,1816199,1899172,1904922,,,1992982
陕西,电信,1336391,1533243,1628990,1734393,1740143,1773463,1806693,1816500,1899173,1904923,,,1992983
