省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
陕西,联通,1303897,1315217,1322792,1459482,1552997,1566467,,1675291,1715913,,,1859147,1862967,
陕西,联通,1303898,1315218,1322793,1459483,1552998,1566468,,1675292,1715914,,,1859148,1862968,
陕西,联通,1303899,1315219,1322794,1459484,1552999,1566469,,1675293,1715915,,,1859149,1862969,
陕西,联通,1306030,1315220,1322795,1459485,1559100,1566470,,1675294,1715916,,,1859150,1868180,
陕西,联通,1306031,1315221,1322796,1459486,1559101,1566471,,1675295,1715917,,,1859151,1868181,
陕西,联通,1306032,1315222,1322797,1459487,1559102,1566472,,1675296,1715918,,,1859152,1868182,
陕西,联通,1306033,1315223,1322798,1459488,1559103,1566473,,1675297,1715919,,,1859153,1868183,
陕西,联通,1306034,1315224,1322799,1459489,1559104,1566474,,1675298,1716900,,,1859154,1868184,
陕西,联通,1306035,1315225,1322800,1459490,1559105,1566475,,1675299,1716901,,,1859155,1868185,
陕西,联通,1306036,1315226,1322801,1459491,1559106,1566476,,1675300,1716902,,,1859156,1868186,
陕西,联通,1306037,1315227,1322802,1459492,1559107,1566477,,1675301,1716903,,,1859157,1868187,
陕西,联通,1306038,1315228,1322803,1459493,1559108,1566478,,1675302,1716904,,,1859158,1868188,
陕西,联通,1306039,1315229,1322804,1459494,1559109,1566479,,1675303,1716905,,,1859159,1868189,
陕西,联通,1306040,1315230,1322805,1459495,1559110,1566480,,1675304,1716906,,,1859160,1868190,
陕西,联通,1306041,1315231,1322806,1459496,1559111,1566481,,1675305,1716907,,,1859161,1868191,
陕西,联通,1306042,1315232,1322807,1459497,1559112,1566482,,1675306,1716908,,,1859162,1868192,
陕西,联通,1306043,1315233,1322808,1459498,1559113,1566483,,1675307,1716909,,,1859163,1868193,
陕西,联通,1306044,1315234,1322809,1459499,1559114,1566484,,1675401,1716910,,,1859164,1868194,
陕西,联通,1306045,1315235,1322829,1459560,1559115,1566485,,1675402,1716911,,,1859165,1868195,
