省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
黑龙江,移动,,,,1374894,1384625,1394625,,,,1514687,1524697,1577647,,,1652467,1706726,,,1824947,,,1874647,,,,
黑龙江,移动,,,,1376340,1384626,1394626,,,,1514688,1524698,1577648,,,1652468,1706727,,,1824948,,,1874648,,,,
黑龙江,移动,,,,1376341,1384627,1394627,,,,1514689,1524699,1577649,,,1652469,1706728,,,1824949,,,1874649,,,,
黑龙江,移动,,,,1376342,1384628,1394628,,,,1514690,,1577650,,,1652482,1706729,,,1824950,,,1874650,,,,
黑龙江,移动,,,,1376343,1384629,1394629,,,,1514691,,1577651,,,1652483,1706730,,,1824951,,,1874651,,,,
黑龙江,移动,,,,1376344,1384630,1394630,,,,1514692,,1577652,,,1652495,1706731,,,1824952,,,1874652,,,,
黑龙江,移动,,,,1376345,1384631,1394631,,,,1514693,,1577653,,,1652497,1706732,,,1824953,,,1874653,,,,
黑龙江,移动,,,,1376346,1384632,1394632,,,,1514694,,1577654,,,1652505,1706733,,,1824954,,,1874654,,,,
黑龙江,移动,,,,1376347,1384633,1394633,,,,1514695,,1577655,,,1652519,1706734,,,1824955,,,1874655,,,,
黑龙江,移动,,,,1376348,1384634,1394634,,,,1514696,,1577656,,,1652520,1706735,,,1824956,,,1874656,,,,
黑龙江,移动,,,,1376349,1384635,1394635,,,,1514697,,1577657,,,1652521,1706736,,,1824957,,,1874657,,,,
黑龙江,移动,,,,1376350,1384636,1394636,,,,1514698,,1577658,,,1652525,1706737,,,1824958,,,1874658,,,,
黑龙江,移动,,,,1376351,1384637,1394637,,,,1514699,,1577659,,,1652545,1706738,,,1824959,,,1874659,,,,
黑龙江,移动,,,,1376352,1384638,1394638,,,,1516450,,1577660,,,1652547,1706739,,,1824960,,,1874660,,,,
黑龙江,移动,,,,1376353,1384639,1394639,,,,1516451,,1577661,,,1652548,1706740,,,1824961,,,1874661,,,,
黑龙江,移动,,,,1376354,1384640,1394640,,,,1516452,,1577662,,,1652549,1706741,,,1824962,,,1874662,,,,
黑龙江,移动,,,,1376355,1384641,1394641,,,,1516453,,1577663,,,1652550,1706742,,,1824963,,,1874663,,,,
黑龙江,移动,,,,1376356,1384642,1394642,,,,1516454,,1577664,,,1652551,1707450,,,1824964,,,1874664,,,,
黑龙江,移动,,,,1376357,1384643,1394643,,,,1516455,,1577665,,,1652552,1707451,,,1824965,,,1874665,,,,
黑龙江,移动,,,,1376358,1384644,1394644,,,,1516456,,1577666,,,1652553,1707452,,,1824966,,,1874666,,,,
黑龙江,移动,,,,1376359,1384645,1394645,,,,1516457,,1577667,,,1652556,1707453,,,1824967,,,1874667,,,,
黑龙江,移动,,,,1376360,1384646,1394646,,,,1516458,,1577668,,,1652557,1707454,,,1824968,,,1874668,,,,
黑龙江,移动,,,,1376361,1384647,1394647,,,,1516459,,1577669,,,1652639,1707455,,,1824969,,,1874669,,,,
黑龙江,移动,,,,1376362,1384648,1394648,,,,1516460,,1577670,,,1652643,1707456,,,1824970,,,1874670,,,,
黑龙江,移动,,,,1376363,1384649,1394649,,,,1516461,,1577671,,,1652645,1707457,,,1824971,,,1874671,,,,
黑龙江,移动,,,,1376364,1384650,1394650,,,,1516462,,1577672,,,1652646,1707458,,,1824972,,,1874672,,,,
黑龙江,移动,,,,1376365,1384651,1394651,,,,1516463,,1577673,,,1652652,1707459,,,1824973,,,1874673,,,,
黑龙江,移动,,,,1376366,1384652,1394652,,,,1516464,,1577674,,,1652664,1707460,,,1824974,,,1874674,,,,
黑龙江,移动,,,,1376367,1384653,1394653,,,,1516465,,1577675,,,1652670,1707461,,,1824975,,,1874675,,,,
黑龙江,移动,,,,1376368,1384654,1394654,,,,1516466,,1577676,,,1652674,1707462,,,1824976,,,1874676,,,,
黑龙江,移动,,,,1376369,1384655,1394655,,,,1516467,,1577677,,,1652681,1707463,,,1824977,,,1874677,,,,
黑龙江,移动,,,,1376370,1384656,1394656,,,,1516468,,1577678,,,1652682,1707464,,,1824978,,,1874678,,,,
黑龙江,移动,,,,1376371,1384657,1394657,,,,1516469,,1577679,,,1652684,1707465,,,1824979,,,1874679,,,,
黑龙江,移动,,,,1376372,1384658,1394658,,,,1517450,,1577680,,,1652690,1707466,,,1824980,,,1874680,,,,
