省份,运营商,133 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
贵州,电信,,,,,,,,,,,,1939616,
贵州,电信,,,,,,,,,,,,1939617,
贵州,电信,,,,,,,,,,,,1939618,
贵州,电信,,,,,,,,,,,,1939619,
贵州,电信,,,,,,,,,,,,1939840,
贵州,电信,,,,,,,,,,,,1939841,
贵州,电信,,,,,,,,,,,,1939842,
贵州,电信,,,,,,,,,,,,1939843,
贵州,电信,,,,,,,,,,,,1939844,
贵州,电信,,,,,,,,,,,,1939845,
贵州,电信,,,,,,,,,,,,1939846,
贵州,电信,,,,,,,,,,,,1939847,
贵州,电信,,,,,,,,,,,,1939848,
贵州,电信,,,,,,,,,,,,1939849,
