省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
湖北,联通,,,,,1558646,,,,,,,,,
湖北,联通,,,,,1558647,,,,,,,,,
湖北,联通,,,,,1558648,,,,,,,,,
湖北,联通,,,,,1558649,,,,,,,,,
湖北,联通,,,,,1558650,,,,,,,,,
湖北,联通,,,,,1558651,,,,,,,,,
湖北,联通,,,,,1558652,,,,,,,,,
湖北,联通,,,,,1558653,,,,,,,,,
湖北,联通,,,,,1558654,,,,,,,,,
湖北,联通,,,,,1558655,,,,,,,,,
湖北,联通,,,,,1558656,,,,,,,,,
湖北,联通,,,,,1558657,,,,,,,,,
湖北,联通,,,,,1558658,,,,,,,,,
湖北,联通,,,,,1558659,,,,,,,,,
湖北,联通,,,,,1558660,,,,,,,,,
湖北,联通,,,,,1558661,,,,,,,,,
湖北,联通,,,,,1558662,,,,,,,,,
湖北,联通,,,,,1558663,,,,,,,,,
湖北,联通,,,,,1558664,,,,,,,,,
湖北,联通,,,,,1558665,,,,,,,,,
湖北,联通,,,,,1558666,,,,,,,,,
湖北,联通,,,,,1558667,,,,,,,,,
湖北,联通,,,,,1558668,,,,,,,,,
湖北,联通,,,,,1558669,,,,,,,,,
湖北,联通,,,,,1558670,,,,,,,,,
湖北,联通,,,,,1558671,,,,,,,,,
湖北,联通,,,,,1558672,,,,,,,,,
湖北,联通,,,,,1558673,,,,,,,,,
湖北,联通,,,,,1558674,,,,,,,,,
湖北,联通,,,,,1558675,,,,,,,,,
湖北,联通,,,,,1558676,,,,,,,,,
湖北,联通,,,,,1558677,,,,,,,,,
湖北,联通,,,,,1558678,,,,,,,,,
湖北,联通,,,,,1558679,,,,,,,,,
湖北,联通,,,,,1558680,,,,,,,,,
湖北,联通,,,,,1558681,,,,,,,,,
湖北,联通,,,,,1558682,,,,,,,,,
湖北,联通,,,,,1558683,,,,,,,,,
湖北,联通,,,,,1558684,,,,,,,,,
湖北,联通,,,,,1558685,,,,,,,,,
湖北,联通,,,,,1558686,,,,,,,,,
湖北,联通,,,,,1558687,,,,,,,,,
湖北,联通,,,,,1558688,,,,,,,,,
湖北,联通,,,,,1558689,,,,,,,,,
湖北,联通,,,,,1558690,,,,,,,,,
湖北,联通,,,,,1558691,,,,,,,,,
湖北,联通,,,,,1558692,,,,,,,,,
湖北,联通,,,,,1558693,,,,,,,,,
湖北,联通,,,,,1558694,,,,,,,,,
湖北,联通,,,,,1558695,,,,,,,,,
湖北,联通,,,,,1558696,,,,,,,,,
湖北,联通,,,,,1558697,,,,,,,,,
湖北,联通,,,,,1558698,,,,,,,,,
湖北,联通,,,,,1558699,,,,,,,,,
湖北,联通,,,,,1558740,,,,,,,,,
湖北,联通,,,,,1558741,,,,,,,,,
湖北,联通,,,,,1558742,,,,,,,,,
湖北,联通,,,,,1558743,,,,,,,,,
湖北,联通,,,,,1558744,,,,,,,,,
湖北,联通,,,,,1558745,,,,,,,,,
湖北,联通,,,,,1558746,,,,,,,,,
湖北,联通,,,,,1558747,,,,,,,,,
湖北,联通,,,,,1558748,,,,,,,,,
湖北,联通,,,,,1558749,,,,,,,,,
湖北,联通,,,,,1558750,,,,,,,,,
湖北,联通,,,,,1558751,,,,,,,,,
湖北,联通,,,,,1558752,,,,,,,,,
湖北,联通,,,,,1558753,,,,,,,,,
湖北,联通,,,,,1558754,,,,,,,,,
湖北,联通,,,,,1558755,,,,,,,,,
湖北,联通,,,,,1558756,,,,,,,,,
湖北,联通,,,,,1558757,,,,,,,,,
湖北,联通,,,,,1558758,,,,,,,,,
湖北,联通,,,,,1558759,,,,,,,,,
湖北,联通,,,,,1558760,,,,,,,,,
湖北,联通,,,,,1558761,,,,,,,,,
湖北,联通,,,,,1558762,,,,,,,,,
湖北,联通,,,,,1558763,,,,,,,,,
湖北,联通,,,,,1558764,,,,,,,,,
湖北,联通,,,,,1558765,,,,,,,,,
湖北,联通,,,,,1558766,,,,,,,,,
湖北,联通,,,,,1558767,,,,,,,,,
湖北,联通,,,,,1558768,,,,,,,,,
湖北,联通,,,,,1558769,,,,,,,,,
湖北,联通,,,,,1558770,,,,,,,,,
湖北,联通,,,,,1558771,,,,,,,,,
湖北,联通,,,,,1558772,,,,,,,,,
湖北,联通,,,,,1558773,,,,,,,,,
湖北,联通,,,,,1558774,,,,,,,,,
湖北,联通,,,,,1558775,,,,,,,,,
湖北,联通,,,,,1558776,,,,,,,,,
湖北,联通,,,,,1558777,,,,,,,,,
湖北,联通,,,,,1558778,,,,,,,,,
湖北,联通,,,,,1558779,,,,,,,,,
湖北,联通,,,,,1558780,,,,,,,,,
湖北,联通,,,,,1558781,,,,,,,,,
湖北,联通,,,,,1558782,,,,,,,,,
湖北,联通,,,,,1558783,,,,,,,,,
湖北,联通,,,,,1558784,,,,,,,,,
湖北,联通,,,,,1558785,,,,,,,,,
湖北,联通,,,,,1558786,,,,,,,,,
湖北,联通,,,,,1558787,,,,,,,,,
湖北,联通,,,,,1558788,,,,,,,,,
湖北,联通,,,,,1558789,,,,,,,,,
湖北,联通,,,,,1558790,,,,,,,,,
湖北,联通,,,,,1558791,,,,,,,,,
湖北,联通,,,,,1558792,,,,,,,,,
湖北,联通,,,,,1558793,,,,,,,,,
湖北,联通,,,,,1558794,,,,,,,,,
湖北,联通,,,,,1558795,,,,,,,,,
湖北,联通,,,,,1558796,,,,,,,,,
湖北,联通,,,,,1558797,,,,,,,,,
湖北,联通,,,,,1558798,,,,,,,,,
湖北,联通,,,,,1558799,,,,,,,,,
