省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
北京,移动,1342648,1352018,1361128,1371628,1381006,1391020,1470148,1482333,1501028,1511028,1520168,1570168,1580168,1591028,1651886,1700186,1720716,1780118,1820168,1830168,1840129,1870168,1880148,1952019,,1980068
北京,移动,1342649,1352019,1361129,1371629,1381007,1391021,1470149,1482334,1501029,1511029,1520169,1570169,1580169,1591029,1651887,1700187,1720717,1780119,1820169,1830169,1840130,1870169,1880149,1952030,,1980069
北京,移动,1343630,1352020,1361130,1371630,1381008,1391022,1470150,1488008,1501030,1511690,1521000,1571000,1581000,1591030,1651889,1700188,1720718,1780120,1821000,1831000,1840131,1871000,1881000,1952031,,1980070
北京,移动,1343631,1352021,1361131,1371631,1381009,1391023,1470151,1488016,1501031,1511691,1521001,1571001,1581001,1591031,1651890,1700189,1720719,1780121,1821001,1831001,1840132,1871001,1881001,1952032,,1980071
北京,移动,1343632,1352022,1361132,1371632,1381010,1391024,1470152,1488017,1501032,1511692,1521002,1571002,1581002,1591032,1651893,1700465,1722700,1780122,1821002,1831002,1840133,1871002,1881002,1952033,,1980072
北京,移动,1343633,1352023,1361133,1371633,1381011,1391025,1470153,1488019,1501033,1511693,1521003,1571003,1581003,1591033,1651895,1700466,1722701,1780123,1821003,1831003,1840134,1871003,1881003,1952034,,1980073
北京,移动,1343634,1352024,1361134,1371634,1381012,1391026,1470154,1488020,1501034,1511694,1521004,1571004,1581004,1591034,1651897,1700467,1722702,1780124,1821004,1831004,1840135,1871004,1881004,1952035,,1980074
北京,移动,1343635,1352025,1361135,1371635,1381013,1391027,1470155,1488021,1501035,1511695,1521005,1571005,1581005,1591035,1651898,1700468,1722703,1780125,1821005,1831005,1840136,1871005,1881005,1952036,,1980075
北京,移动,1343636,1352026,1361136,1371636,1381014,1391028,1470156,1488022,1501036,1511696,1521006,1571006,1581006,1591036,1651899,1700469,1722704,1780126,1821006,1831006,1840137,1871006,1881006,1952037,,1980076
北京,移动,1343637,1352027,1361137,1371637,1381015,1391029,1470157,1488023,1501037,1511697,1521007,1571007,1581007,1591037,1651900,1700493,1722705,1780127,1821007,1831007,1840138,1871007,1881007,1952038,,1980077
