省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
山东,移动,1340530,1350540,1360540,1370540,1380537,1390536,1470540,1480540,1500540,1510540,1520540,1570540,1580540,1590540,1650061,1700079,1720540,1780540,1820540,1830030,1840537,1870540,1880540,1950540,1970539,1980540
山东,移动,1340531,1350541,1360541,1370541,1380538,1390537,1470541,1480541,1500541,1510541,1520541,1570541,1580541,1590541,1650063,1700387,1720541,1780541,1820541,1830031,1840538,1870541,1880541,1950541,1970543,1980541
山东,移动,1340532,1350542,1360542,1370542,1380539,1390538,1470542,1480542,1500542,1510542,1520542,1570542,1580542,1590542,1650065,1700389,1720542,1780542,1820542,1830032,1840539,1870542,1880542,1950542,1970546,1980542
山东,移动,1340533,1350543,1360543,1370543,1380540,1390539,1470543,1480543,1500543,1510543,1520543,1570543,1580543,1590543,1650067,1700530,1720543,1780543,1820543,1830033,1840540,1870543,1880543,1950543,1970631,1980543
山东,移动,1340534,1350544,1360544,1370544,1380541,1390540,1470544,1480544,1500544,1510544,1520544,1570544,1580544,1590544,1650068,1700531,1720544,1780544,1820544,1830034,1840541,1870544,1880544,1950544,1970632,1980544
山东,移动,1340535,1350545,1360545,1370545,1380542,1390541,1470545,1481065,1500545,1510545,1520545,1570545,1580545,1590545,1650069,1700532,1720545,1780545,1820545,1830035,1840542,1870545,1880545,1950545,1970633,1980545
山东,移动,1340536,1350546,1360546,1370546,1380543,1390542,1470546,1481066,1500546,1510546,1520546,1570546,1580546,1590546,1650154,1700533,1720546,1780546,1820546,1830036,1840543,1870546,1880546,1950546,1970634,1980546
山东,移动,1340537,1350547,1360547,1370547,1380544,1390543,1470547,1481067,1500547,1510547,1520547,1570547,1580547,1590547,1650155,1700534,1720547,1780547,1820547,1830037,1840544,1870547,1880547,1950547,1970635,1980547
山东,移动,1340538,1350548,1360548,1370548,1380545,1390544,1470548,1481068,1500548,1510548,1520548,1570548,1580548,1590548,1650167,1700535,1720548,1780548,1820548,1830038,1840545,1870548,1880548,1950548,1970700,1980548
山东,移动,1340539,1350549,1360549,1370549,1380546,1390545,1470549,1481069,1500549,1510549,1520549,1570549,1580549,1590549,1650169,1700536,1720549,1780549,1820549,1830039,1840546,1870549,1880549,1950549,1970701,1980549
山东,移动,1340540,1350630,1360630,1370630,1380547,1390546,1470630,1482400,1500630,1510630,1520630,1570630,1580630,1590630,1650170,1700537,1720630,1780600,1820630,1830040,1840547,1870630,1880630,1950600,1970702,1980600
