省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
山东,联通,,,,,,,1569440,,,,1756980,1766930,,,
山东,联通,,,,,,,1569441,,,,1756981,1766931,,,
山东,联通,,,,,,,1569442,,,,1756982,1766932,,,
山东,联通,,,,,,,1569443,,,,1756983,1766933,,,
山东,联通,,,,,,,1569444,,,,1756984,1766934,,,
山东,联通,,,,,,,1569445,,,,1756985,1766935,,,
山东,联通,,,,,,,1569446,,,,1756986,1766936,,,
山东,联通,,,,,,,1569447,,,,1756987,1766937,,,
山东,联通,,,,,,,1569448,,,,1756988,1766938,,,
山东,联通,,,,,,,1569449,,,,1756989,1766939,,,
山东,联通,,,,,,,1569540,,,,1756990,1766940,,,
山东,联通,,,,,,,1569541,,,,1756991,1766941,,,
山东,联通,,,,,,,1569542,,,,1756992,1766942,,,
山东,联通,,,,,,,1569543,,,,1756993,1766943,,,
山东,联通,,,,,,,1569544,,,,1756994,1766944,,,
山东,联通,,,,,,,1569545,,,,1756995,1766945,,,
山东,联通,,,,,,,1569546,,,,1756996,1766946,,,
山东,联通,,,,,,,1569547,,,,1756997,1766947,,,
山东,联通,,,,,,,1569548,,,,1756998,1766948,,,
山东,联通,,,,,,,1569549,,,,1756999,1766949,,,
山东,联通,,,,,,,1569800,,,,1758330,1766950,,,
山东,联通,,,,,,,1569801,,,,1758331,1766951,,,
山东,联通,,,,,,,1569802,,,,1758332,1766952,,,
山东,联通,,,,,,,1569803,,,,1758333,1766953,,,
山东,联通,,,,,,,1569804,,,,1758334,1766954,,,
山东,联通,,,,,,,1569805,,,,1758335,1766955,,,
山东,联通,,,,,,,1569806,,,,1758336,1766956,,,
山东,联通,,,,,,,1569807,,,,1758337,1766957,,,
山东,联通,,,,,,,1569808,,,,1758338,1766958,,,
山东,联通,,,,,,,1569809,,,,1758339,1766959,,,
山东,联通,,,,,,,1569810,,,,1758340,1766960,,,
山东,联通,,,,,,,1569811,,,,1758341,1766961,,,
山东,联通,,,,,,,1569812,,,,1758342,1766962,,,
山东,联通,,,,,,,1569813,,,,1758343,1766963,,,
山东,联通,,,,,,,1569814,,,,1758344,1766964,,,
山东,联通,,,,,,,1569815,,,,1758345,1766965,,,
山东,联通,,,,,,,1569816,,,,1758346,1766966,,,
山东,联通,,,,,,,1569817,,,,1758347,1766967,,,
山东,联通,,,,,,,1569818,,,,1758348,1766968,,,
山东,联通,,,,,,,1569819,,,,1758349,1766969,,,
山东,联通,,,,,,,1569820,,,,1758350,1766970,,,
山东,联通,,,,,,,1569821,,,,1758351,1766971,,,
山东,联通,,,,,,,1569822,,,,1758352,1766972,,,
山东,联通,,,,,,,1569823,,,,1758353,1766973,,,
山东,联通,,,,,,,1569824,,,,1758354,1766974,,,
山东,联通,,,,,,,1569825,,,,1758355,1766975,,,
山东,联通,,,,,,,1569826,,,,1758356,1766976,,,
山东,联通,,,,,,,1569827,,,,1758357,1766977,,,
山东,联通,,,,,,,1569828,,,,1758358,1766978,,,
山东,联通,,,,,,,1569829,,,,1758359,1766979,,,
山东,联通,,,,,,,,,,,1758360,1766980,,,
山东,联通,,,,,,,,,,,1758361,1766981,,,
山东,联通,,,,,,,,,,,1758362,1766982,,,
山东,联通,,,,,,,,,,,1758363,1766983,,,
山东,联通,,,,,,,,,,,1758364,1766984,,,
山东,联通,,,,,,,,,,,1758365,1766985,,,
山东,联通,,,,,,,,,,,1758366,1766986,,,
山东,联通,,,,,,,,,,,1758367,1766987,,,
山东,联通,,,,,,,,,,,1758368,1766988,,,
山东,联通,,,,,,,,,,,1758369,1766989,,,
山东,联通,,,,,,,,,,,1758370,1766990,,,
山东,联通,,,,,,,,,,,1758371,1766991,,,
山东,联通,,,,,,,,,,,1758372,1766992,,,
山东,联通,,,,,,,,,,,1758373,1766993,,,
山东,联通,,,,,,,,,,,1758374,1766994,,,
山东,联通,,,,,,,,,,,1758375,1766995,,,
山东,联通,,,,,,,,,,,1758376,1766996,,,
山东,联通,,,,,,,,,,,1758377,1766997,,,
山东,联通,,,,,,,,,,,1758378,1766998,,,
山东,联通,,,,,,,,,,,1758379,1766999,,,
山东,联通,,,,,,,,,,,1758380,1768440,,,
山东,联通,,,,,,,,,,,1758381,1768441,,,
山东,联通,,,,,,,,,,,1758382,1768442,,,
山东,联通,,,,,,,,,,,1758383,1768443,,,
山东,联通,,,,,,,,,,,1758384,1768444,,,
山东,联通,,,,,,,,,,,1758385,1768445,,,
山东,联通,,,,,,,,,,,1758386,1768446,,,
山东,联通,,,,,,,,,,,1758387,1768447,,,
山东,联通,,,,,,,,,,,1758388,1768448,,,
山东,联通,,,,,,,,,,,1758389,1768449,,,
山东,联通,,,,,,,,,,,1758390,1768450,,,
山东,联通,,,,,,,,,,,1758391,1768451,,,
山东,联通,,,,,,,,,,,1758392,1768452,,,
山东,联通,,,,,,,,,,,1758393,1768453,,,
山东,联通,,,,,,,,,,,1758394,1768454,,,
山东,联通,,,,,,,,,,,1758395,1768455,,,
山东,联通,,,,,,,,,,,1758396,1768456,,,
山东,联通,,,,,,,,,,,1758397,1768457,,,
山东,联通,,,,,,,,,,,1758398,1768458,,,
山东,联通,,,,,,,,,,,1758399,1768459,,,
山东,联通,,,,,,,,,,,1758400,1768460,,,
山东,联通,,,,,,,,,,,1758401,1768461,,,
山东,联通,,,,,,,,,,,1758402,1768462,,,
山东,联通,,,,,,,,,,,1758403,1768463,,,
山东,联通,,,,,,,,,,,1758404,1768464,,,
山东,联通,,,,,,,,,,,1758405,1768465,,,
山东,联通,,,,,,,,,,,1758406,1768466,,,
山东,联通,,,,,,,,,,,1758407,1768467,,,
山东,联通,,,,,,,,,,,1758408,1768468,,,
山东,联通,,,,,,,,,,,1758409,1768469,,,
山东,联通,,,,,,,,,,,1758800,1768490,,,
山东,联通,,,,,,,,,,,1758801,1768491,,,
山东,联通,,,,,,,,,,,1758802,1768492,,,
山东,联通,,,,,,,,,,,1758803,1768493,,,
山东,联通,,,,,,,,,,,1758804,1768494,,,
山东,联通,,,,,,,,,,,1758805,1768495,,,
山东,联通,,,,,,,,,,,1758806,1768496,,,
山东,联通,,,,,,,,,,,1758807,1768497,,,
山东,联通,,,,,,,,,,,1758808,1768498,,,
山东,联通,,,,,,,,,,,1758809,1768499,,,
山东,联通,,,,,,,,,,,1758810,1768540,,,
山东,联通,,,,,,,,,,,1758811,1768541,,,
山东,联通,,,,,,,,,,,1758812,1768542,,,
山东,联通,,,,,,,,,,,1758813,1768543,,,
山东,联通,,,,,,,,,,,1758814,1768544,,,
山东,联通,,,,,,,,,,,1758815,1768545,,,
山东,联通,,,,,,,,,,,1758816,1768546,,,
山东,联通,,,,,,,,,,,1758817,1768547,,,
山东,联通,,,,,,,,,,,1758818,1768548,,,
山东,联通,,,,,,,,,,,1758819,1768549,,,
山东,联通,,,,,,,,,,,1758820,1768550,,,
山东,联通,,,,,,,,,,,1758821,1768551,,,
山东,联通,,,,,,,,,,,1758822,1768552,,,
山东,联通,,,,,,,,,,,1758823,1768553,,,
山东,联通,,,,,,,,,,,1758824,1768554,,,
山东,联通,,,,,,,,,,,1758825,1768555,,,
山东,联通,,,,,,,,,,,1758826,1768556,,,
山东,联通,,,,,,,,,,,1758827,1768557,,,
山东,联通,,,,,,,,,,,1758828,1768558,,,
山东,联通,,,,,,,,,,,1758829,1768559,,,
山东,联通,,,,,,,,,,,1758830,1768560,,,
山东,联通,,,,,,,,,,,1758831,1768561,,,
山东,联通,,,,,,,,,,,1758832,1768562,,,
山东,联通,,,,,,,,,,,1758833,1768563,,,
山东,联通,,,,,,,,,,,1758834,1768564,,,
山东,联通,,,,,,,,,,,1758835,1768565,,,
山东,联通,,,,,,,,,,,1758836,1768566,,,
山东,联通,,,,,,,,,,,1758837,1768567,,,
山东,联通,,,,,,,,,,,1758838,1768568,,,
山东,联通,,,,,,,,,,,1758839,1768569,,,
山东,联通,,,,,,,,,,,1759440,1768570,,,
山东,联通,,,,,,,,,,,1759441,1768571,,,
山东,联通,,,,,,,,,,,1759442,1768572,,,
山东,联通,,,,,,,,,,,1759443,1768573,,,
山东,联通,,,,,,,,,,,1759444,1768574,,,
山东,联通,,,,,,,,,,,1759445,1768575,,,
山东,联通,,,,,,,,,,,1759446,1768576,,,
山东,联通,,,,,,,,,,,1759447,1768577,,,
山东,联通,,,,,,,,,,,1759448,1768578,,,
