省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
湖南,电信,1334258,1536437,1627741,1734740,1775260,1807440,1816387,1897350,1902170,1911860,1931150,1991890
湖南,电信,1334259,1536438,1627742,1734741,1775261,1807441,1816388,1897351,1902171,1911861,1931151,1991891
湖南,电信,1334438,1536439,1627743,1734742,1775262,1807442,1816389,1897352,1902172,1911862,1931152,1991892
湖南,电信,1334720,1536440,1627745,1734743,1775263,1807443,1816390,1897353,1902173,1911863,1931153,1991893
湖南,电信,1334721,1536441,1627746,1734744,1775264,1807444,1816391,1897354,1902174,1911864,1931154,1991894
湖南,电信,1334722,1536442,1627750,1734745,1775265,1807445,1816392,1897355,1902175,1911865,1931155,1991895
湖南,电信,1334723,1536443,1627751,1734746,1775266,1807446,1816393,1897356,1902176,1911866,1931156,1991896
湖南,电信,1334724,1536444,1627752,1734747,1775267,1807447,1816394,1897357,1902177,1911867,1931157,1991897
湖南,电信,1334725,1536445,1627753,1734748,1775268,1807448,1816395,1897358,1902178,1911868,1931158,1991898
湖南,电信,1334726,1536446,1627754,1734749,1775269,1807449,1816396,1897359,1902179,1911869,1931159,1991899
湖南,电信,1334727,1536447,1629730,1734750,1775270,1807450,1816397,1897360,1902180,1911870,1931160,1993670
湖南,电信,1334728,1536448,1629731,1734751,1775271,1807451,1816398,1897361,1902181,1911871,1931161,1993671
湖南,电信,1334729,1536449,1629732,1734752,1775272,1807452,1816399,1897362,1902182,1911872,1931162,1993672
湖南,电信,1334730,1536700,1629734,1734753,1775273,1807453,1816610,1897363,1902183,1911873,1931163,1993673
湖南,电信,1334731,1536701,1629735,1734754,1775274,1807454,1816611,1897364,1902184,1911874,1931164,1993674
湖南,电信,1334732,1536702,1629736,1734755,1775275,1807455,1816612,1897365,1902185,1911875,1931165,1993675
湖南,电信,1334733,1536703,1629737,1734756,1775276,1807456,1816613,1897366,1902186,1911876,1931166,1993676
湖南,电信,1334734,1536704,1629738,1734757,1775277,1807457,1816614,1897367,1902187,1911877,1931167,1993677
湖南,电信,1334735,1536705,1629739,1734758,1775278,1807458,1816615,1897368,1902188,1911878,1931168,1993678
湖南,电信,1334736,1536706,1629743,1734759,1775279,1807459,1816616,1897369,1902189,1911879,1931169,1993679
湖南,电信,1334737,1536707,1629744,1735260,1775280,1807460,1816617,1897370,1902190,1911880,1931170,1993680
湖南,电信,1334738,1536708,1629745,1735261,1775281,1807461,1816618,1897371,1902191,1911881,1931171,1993681
湖南,电信,1334739,1536709,1629746,1735262,1775282,1807462,1816619,1897372,1902192,1911882,1931172,1993682
湖南,电信,1334860,1536710,,1735263,1775283,1807463,1816620,1897373,1902193,1911883,1931173,1993683
湖南,电信,1334861,1536711,,1735264,1775284,1807464,1816621,1897374,1902194,1911884,1931174,1993684
湖南,电信,1334862,1536712,,1735265,1775285,1807465,1816622,1897375,1902195,1911885,1931175,1993685
湖南,电信,1334863,1536713,,1735266,1775286,1807466,1816623,1897376,1902196,1911886,1931176,1993686
湖南,电信,1334864,1536714,,1735267,1775287,1807467,1816624,1897377,1902197,1911887,1931177,1993687
湖南,电信,1334865,1536715,,1735268,1775288,1807468,1816625,1897378,1902198,1911888,1931178,1993688
湖南,电信,1334866,1536716,,1735269,1775289,1807469,1816626,1897379,1902199,1911889,1931179,1993689
湖南,电信,1334867,1536717,,1735270,1776360,1807510,1816627,1897380,1904030,1911890,1931180,1993690
湖南,电信,1334868,1536718,,1735271,1776361,1807511,1816628,1897381,1904031,1911891,1931181,1993691
湖南,电信,1334869,1536719,,1735272,1776362,1807512,1816629,1897382,1904032,1911892,1931182,1993692
湖南,电信,1334870,1536720,,1735273,1776363,1807513,1816920,1897383,1904033,1911893,1931183,1993693
湖南,电信,1334871,1536721,,1735274,1776364,1807514,1816921,1897384,1904034,1911894,1931184,1993694
湖南,电信,1334872,1536722,,1735275,1776365,1807515,1816922,1897385,1904035,1911895,1931185,1993695
湖南,电信,1334873,1536723,,1735276,1776366,1807516,1816923,1897386,1904036,1911896,1931186,1993696
湖南,电信,1334874,1536724,,1735277,1776367,1807517,1816924,1897387,1904037,1911897,1931187,1993697
湖南,电信,1334875,1536725,,1735278,1776368,1807518,1816925,1897388,1904038,1911898,1931188,1993698
湖南,电信,1334876,1536726,,1735279,1776369,1807519,1816926,1897389,1904039,1911899,1931189,1993699
湖南,电信,1334877,1536727,,1735280,1776370,1807550,1816927,1897390,1904040,1911920,1931230,1994400
湖南,电信,1334878,1536728,,1735281,1776371,1807551,1816928,1897391,1904041,1911921,1931231,1994401
湖南,电信,1334879,1536729,,1735282,1776372,1807552,1816929,1897392,1904042,1911922,1931232,1994402
湖南,电信,1334960,1536730,,1735283,1776373,1807553,1816930,1897393,1904043,1911923,1931233,1994403
湖南,电信,1334961,1536731,,1735284,1776374,1807554,1816931,1897394,1904044,1911924,1931234,1994404
湖南,电信,1334962,1536732,,1735285,1776375,1807555,1816932,1897395,1904045,1911925,1931235,1994405
湖南,电信,1334963,1536733,,1735286,1776376,1807556,1816933,1897396,1904046,1911926,1931236,1994406
湖南,电信,1334964,1536734,,1735287,1776377,1807557,1816934,1897397,1904047,1911927,1931237,1994407
湖南,电信,1334965,1536735,,1735288,1776378,1807558,1816935,1897398,1904048,1911928,1931238,1994408
湖南,电信,1334966,1536736,,1735289,1776379,1807559,1816936,1897399,1904049,1911929,1931239,1994409
湖南,电信,1334967,1536737,,1735880,1776920,1807560,1816937,1897400,1904050,1913820,1931300,1994430
湖南,电信,1334968,1536738,,1735881,1776921,1807561,1816938,1897401,1904051,1913821,1931301,1994431
湖南,电信,1334969,1536739,,1735882,1776922,1807562,1816939,1897402,1904052,1913822,1931302,1994432
湖南,电信,1335720,1536740,,1735883,1776923,1807563,1816940,1897403,1904053,1913823,1931303,1994433
湖南,电信,1335721,1536741,,1735884,1776924,1807564,1816941,1897404,1904054,1913824,1931304,1994434
湖南,电信,1335722,1536742,,1735885,1776925,1807565,1816942,1897405,1904055,1913825,1931305,1994435
湖南,电信,1335723,1536743,,1735886,1776926,1807566,1816943,1897406,1904056,1913826,1931306,1994436
湖南,电信,1335724,1536744,,1735887,1776927,1807567,1816944,1897407,1904057,1913827,1931307,1994437
湖南,电信,1335725,1536745,,1735888,1776928,1807568,1816945,1897408,1904058,1913828,1931308,1994438
湖南,电信,1335726,1536746,,1735889,1776929,1807569,1816946,1897409,1904059,1913829,1931309,1994439
湖南,电信,1335727,1536747,,1736360,1776930,1807570,1816947,1897410,1904060,1913830,1931310,1994470
湖南,电信,1335728,1536748,,1736361,1776931,1807571,1816948,1897411,1904061,1913831,1931311,1994471
湖南,电信,1335729,1536749,,1736362,1776932,1807572,1816949,1897412,1904062,1913832,1931312,1994472
湖南,电信,1335730,1536750,,1736363,1776933,1807573,1817300,1897413,1904063,1913833,1931313,1994473
湖南,电信,1335731,1536751,,1736364,1776934,1807574,1817301,1897414,1904064,1913834,1931314,1994474
湖南,电信,1335732,1536752,,1736365,1776935,1807575,1817302,1897415,1904065,1913835,1931315,1994475
湖南,电信,1335733,1536753,,1736366,1776936,1807576,1817303,1897416,1904066,1913836,1931316,1994476
湖南,电信,1335734,1536754,,1736367,1776937,1807577,1817304,1897417,1904067,1913837,1931317,1994477
湖南,电信,1335735,1536755,,1736368,1776938,1807578,1817305,1897418,1904068,1913838,1931318,1994478
湖南,电信,1335736,1536756,,1736369,1776939,1807579,1817306,1897419,1904069,1913839,1931319,1994479
湖南,电信,1335737,1536757,,1736370,1776940,1807580,1817307,1897420,1904400,1914590,1931320,1994720
湖南,电信,1335738,1536758,,1736371,1776941,1807581,1817308,1897421,1904401,1914591,1931321,1994721
湖南,电信,1335739,1536759,,1736372,1776942,1807582,1817309,1897422,1904402,1914592,1931322,1994722
湖南,电信,1336580,1536760,,1736373,1776943,1807583,1817310,1897423,1904403,1914593,1931323,1994723
湖南,电信,1336581,1536761,,1736374,1776944,1807584,1817311,1897424,1904404,1914594,1931324,1994724
湖南,电信,1336582,1536762,,1736375,1776945,1807585,1817312,1897425,1904405,1914595,1931325,1994725
湖南,电信,1336583,1536763,,1736376,1776946,1807586,1817313,1897426,1904406,1914596,1931326,1994726
湖南,电信,1336584,1536764,,1736377,1776947,1807587,1817314,1897427,1904407,1914597,1931327,1994727
湖南,电信,1336585,1536765,,1736378,1776948,1807588,1817315,1897428,1904408,1914598,1931328,1994728
湖南,电信,1336586,1536766,,1736379,1776949,1807589,1817316,1897429,1904409,1914599,1931329,1994729
湖南,电信,1336587,1536767,,1736380,1777090,1807590,1817317,1897430,1904410,1914670,1931330,1994730
湖南,电信,1336588,1536768,,1736381,1777091,1807591,1817318,1897431,1904411,1914671,1931331,1994731
湖南,电信,1336589,1536769,,1736382,1777092,1807592,1817319,1897432,1904412,1914672,1931332,1994732
湖南,电信,1336730,1536770,,1736383,1777093,1807593,1817320,1897433,1904413,1914673,1931333,1994733
湖南,电信,1336731,1536771,,1736384,1777094,1807594,1817321,1897434,1904414,1914674,1931334,1994734
湖南,电信,1336732,1536772,,1736385,1777095,1807595,1817322,1897435,1904415,1914675,1931335,1994735
湖南,电信,1336733,1536773,,1736386,1777096,1807596,1817323,1897436,1904416,1914676,1931336,1994736
湖南,电信,1336734,1536774,,1736387,1777097,1807597,1817324,1897437,1904417,1914677,1931337,1994737
湖南,电信,1336735,1536775,,1736388,1777098,1807598,1817325,1897438,1904418,1914678,1931338,1994738
湖南,电信,1336736,1536776,,1736389,1777099,1807599,1817326,1897439,1904419,1914679,1931339,1994739
湖南,电信,1336737,1536777,,1736390,1777300,,1817327,1897440,1904420,1914680,1931340,1994740
湖南,电信,1336738,1536778,,1736391,1777301,,1817328,1897441,1904421,1914681,1931341,1994741
湖南,电信,1336739,1536779,,1736392,1777302,,1817329,1897442,1904422,1914682,1931342,1994742
湖南,电信,1336740,1536780,,1736393,1777303,,1817330,1897443,1904423,1914683,1931343,1994743
湖南,电信,1336741,1536781,,1736394,1777304,,1817331,1897444,1904424,1914684,1931344,1994744
湖南,电信,1336742,1536782,,1736395,1777305,,1817332,1897445,1904425,1914685,1931345,1994745
湖南,电信,1336743,1536783,,1736396,1777306,,1817333,1897446,1904426,1914686,1931346,1994746
湖南,电信,1336744,1536784,,1736397,1777307,,1817334,1897447,1904427,1914687,1931347,1994747
湖南,电信,1336745,1536785,,1736398,1777308,,1817335,1897448,1904428,1914688,1931348,1994748
湖南,电信,1336746,1536786,,1736399,1777309,,1817336,1897449,1904429,1914689,1931349,1994749
湖南,电信,1336747,1536787,,1736570,1777310,,1817337,1897450,1904430,1914690,1931430,1995800
湖南,电信,1336748,1536788,,1736571,1777311,,1817338,1897451,1904431,1914691,1931431,1995801
湖南,电信,1336749,1536789,,1736572,1777312,,1817339,1897452,1904432,1914692,1931432,1995802
湖南,电信,1337800,1536790,,1736573,1777313,,1817340,1897453,1904433,1914693,1931433,1995803
湖南,电信,1337801,1536791,,1736574,1777314,,1817341,1897454,1904434,1914694,1931434,1995804
湖南,电信,1337802,1536792,,1736575,1777315,,1817342,1897455,1904435,1914695,1931435,1995805
湖南,电信,1337803,1536793,,1736576,1777316,,1817343,1897456,1904436,1914696,1931436,1995806
湖南,电信,1337804,1536794,,1736577,1777317,,1817344,1897457,1904437,1914697,1931437,1995807
湖南,电信,1337805,1536795,,1736578,1777318,,1817345,1897458,1904438,1914698,1931438,1995808
湖南,电信,1337806,1536796,,1736579,1777319,,1817346,1897459,1904439,1914699,1931439,1995809
湖南,电信,1337807,1536797,,1736920,1777320,,1817347,1897460,1906710,1915180,1931440,1995810
湖南,电信,1337808,1536798,,1736921,1777321,,1817348,1897461,1906711,1915181,1931441,1995811
湖南,电信,1337809,1536799,,1736922,1777322,,1817349,1897462,1906712,1915182,1931442,1995812
湖南,电信,1337890,1537730,,1736923,1777323,,1817350,1897463,1906713,1915183,1931443,1995813
湖南,电信,1337891,1537731,,1736924,1777324,,1817351,1897464,1906714,1915184,1931444,1995814
湖南,电信,1337892,1537732,,1736925,1777325,,1817352,1897465,1906715,1915185,1931445,1995815
