省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
吉林,联通,,,,,1556836,,,1675646,,,,,,
吉林,联通,,,,,1556837,,,1675647,,,,,,
吉林,联通,,,,,1556838,,,1675648,,,,,,
吉林,联通,,,,,1556839,,,1675649,,,,,,
吉林,联通,,,,,1556840,,,1675660,,,,,,
吉林,联通,,,,,1556841,,,1675665,,,,,,
吉林,联通,,,,,1556842,,,1675667,,,,,,
吉林,联通,,,,,1556843,,,1675675,,,,,,
吉林,联通,,,,,1556844,,,1675677,,,,,,
吉林,联通,,,,,1556845,,,1675678,,,,,,
吉林,联通,,,,,1556846,,,1675694,,,,,,
吉林,联通,,,,,1556847,,,1675714,,,,,,
吉林,联通,,,,,1556848,,,1675727,,,,,,
吉林,联通,,,,,1556849,,,1675743,,,,,,
吉林,联通,,,,,1556850,,,1675764,,,,,,
吉林,联通,,,,,1556851,,,1675784,,,,,,
吉林,联通,,,,,1556852,,,1675785,,,,,,
吉林,联通,,,,,1556853,,,1675790,,,,,,
吉林,联通,,,,,1556854,,,1675793,,,,,,
吉林,联通,,,,,1556855,,,1675827,,,,,,
吉林,联通,,,,,1556856,,,1675856,,,,,,
吉林,联通,,,,,1556857,,,1675868,,,,,,
吉林,联通,,,,,1556858,,,1675871,,,,,,
吉林,联通,,,,,1556859,,,1675943,,,,,,
吉林,联通,,,,,1556860,,,1675967,,,,,,
吉林,联通,,,,,1556861,,,1675971,,,,,,
吉林,联通,,,,,1556862,,,1675979,,,,,,
吉林,联通,,,,,1556863,,,1676431,,,,,,
吉林,联通,,,,,1556864,,,1676432,,,,,,
吉林,联通,,,,,1556865,,,1676433,,,,,,
吉林,联通,,,,,1556866,,,1676434,,,,,,
吉林,联通,,,,,1556867,,,1676435,,,,,,
吉林,联通,,,,,1556868,,,1676436,,,,,,
吉林,联通,,,,,1556869,,,1676437,,,,,,
吉林,联通,,,,,1556870,,,1676438,,,,,,
吉林,联通,,,,,1556871,,,1676439,,,,,,
吉林,联通,,,,,1556872,,,1676921,,,,,,
吉林,联通,,,,,1556873,,,1676923,,,,,,
吉林,联通,,,,,1556874,,,1677431,,,,,,
吉林,联通,,,,,1556875,,,1677432,,,,,,
吉林,联通,,,,,1556876,,,1677433,,,,,,
吉林,联通,,,,,1556877,,,1677434,,,,,,
吉林,联通,,,,,1556878,,,1677435,,,,,,
吉林,联通,,,,,1556879,,,1677436,,,,,,
吉林,联通,,,,,1556880,,,1677437,,,,,,
吉林,联通,,,,,1556881,,,1677438,,,,,,
吉林,联通,,,,,1556882,,,1677439,,,,,,
吉林,联通,,,,,1556883,,,1678101,,,,,,
吉林,联通,,,,,1556884,,,1678123,,,,,,
吉林,联通,,,,,1556885,,,1678133,,,,,,
吉林,联通,,,,,1556886,,,1678143,,,,,,
吉林,联通,,,,,1556887,,,1678174,,,,,,
吉林,联通,,,,,1556888,,,1678196,,,,,,
吉林,联通,,,,,1556889,,,1678271,,,,,,
吉林,联通,,,,,1556890,,,1678505,,,,,,
吉林,联通,,,,,1556891,,,1678506,,,,,,
吉林,联通,,,,,1556892,,,1678508,,,,,,
吉林,联通,,,,,1556893,,,1678515,,,,,,
吉林,联通,,,,,1556894,,,1678521,,,,,,
吉林,联通,,,,,1556895,,,1678534,,,,,,
吉林,联通,,,,,1556896,,,1678540,,,,,,
