省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
四川,电信,1335018,1535140,,1731375,1772185,1803075,1811371,1898140,1902895,1911415,1938095,1993456
四川,电信,1335019,1535141,,1731376,1772186,1803076,1811372,1898141,1902896,1911416,1938096,1993457
四川,电信,1335020,1535142,,1731377,1772187,1803077,1811373,1898142,1902897,1911417,1938097,1993458
四川,电信,1335021,1535143,,1731378,1772188,1803078,1811374,1898143,1902898,1911418,1938098,1993459
四川,电信,1335022,1535144,,1731379,1772189,1803079,1811375,1898144,1902899,1911419,1938099,1993460
四川,电信,1335023,1535145,,1731380,1772190,1803080,1811376,1898145,1903810,1911420,1938100,1993461
四川,电信,1335024,1535146,,1731381,1772191,1803081,1811377,1898146,1903811,1911421,1938101,1993462
四川,电信,1335025,1535147,,1731382,1772192,1803082,1811378,1898147,1903812,1911422,1938102,1993463
四川,电信,1335026,1535148,,1731383,1772193,1803083,1811379,1898148,1903813,1911423,1938103,1993464
四川,电信,1335027,1535149,,1731384,1772194,1803084,1811380,1898149,1903814,1911424,1938104,1993465
四川,电信,1335028,1537810,,1731385,1772195,1803085,1811381,1898150,1903815,1911425,1938105,1993466
四川,电信,1335029,1537811,,1731386,1772196,1803086,1811382,1898151,1903816,1911426,1938106,1993467
四川,电信,1335040,1537812,,1731387,1772197,1803087,1811383,1898152,1903817,1911427,1938107,1993468
四川,电信,1335041,1537813,,1731388,1772198,1803088,1811384,1898153,1903818,1911428,1938108,1993469
四川,电信,1335042,1537814,,1731389,1772199,1803089,1811385,1898154,1903819,1911429,1938109,1993470
四川,电信,1335043,1537815,,1731390,1772330,1803090,1811386,1898155,1903820,1911430,1938110,1993471
四川,电信,1335044,1537816,,1731391,1772331,1803091,1811387,1898156,1903821,1911431,1938111,1993472
四川,电信,1335045,1537817,,1731392,1772332,1803092,1811388,1898157,1903822,1911432,1938112,1993473
四川,电信,1335046,1537818,,1731393,1772333,1803093,1811389,1898158,1903823,1911433,1938113,1993474
