省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
四川,移动,,1355002,1369622,,1389088,1399062,1471292,,1519642,1528342,,1588372,1598472,,,,1789216,1824443,1838177,,1878232,1888212,1958367,,1988221
四川,移动,,1355003,1369623,,1389089,1399063,1471293,,1519643,1528343,,1588373,1598473,,,,1789217,1824444,1838178,,1878233,1888213,1958368,,1988222
四川,移动,,1355004,1369624,,1389090,1399064,1471294,,1519644,1528344,,1588374,1598474,,,,1789218,1824445,1838179,,1878234,1888214,1958369,,1988223
四川,移动,,1355005,1369625,,1389091,1399065,1471295,,1519645,1528345,,1588375,1598475,,,,1789219,1824446,1838180,,1878235,1888215,1958370,,1988224
四川,移动,,1355006,1369626,,1389092,1399066,1471296,,1519646,1528346,,1588376,1598476,,,,1789220,1824447,1838181,,1878236,1888216,1958371,,1988225
四川,移动,,1355007,1369627,,1389093,1399067,1471297,,1519647,1528347,,1588377,1598477,,,,1789221,1824448,1838182,,1878237,1888217,1958372,,1988226
四川,移动,,1355008,1369628,,1389094,1399068,1471298,,1519648,1528348,,1588378,1598478,,,,1789222,1824449,1838183,,1878238,1888218,1958373,,1988227
四川,移动,,1355009,1369629,,1389095,1399069,1471299,,1519649,1528349,,1588379,1598479,,,,1789223,1828000,1838184,,1878239,1888219,1958374,,1988228
四川,移动,,1355010,1369810,,1389096,1399070,1471300,,1519650,1528350,,1588380,1598480,,,,1789810,1828001,1838185,,1878240,1888220,1958375,,1988229
四川,移动,,1355011,1369811,,1389097,1399071,1471301,,1519651,1528351,,1588381,1598481,,,,1789811,1828002,1838186,,1878241,1888221,1958376,,1988230
四川,移动,,1355012,1369812,,1389098,1399072,1471302,,1519652,1528352,,1588382,1598482,,,,1789812,1828003,1838187,,1878242,1888222,1958377,,1988231
四川,移动,,1355013,1369813,,1389099,1399073,1471303,,1519653,1528353,,1588383,1598483,,,,1789813,1828004,1838188,,1878243,1888223,1958378,,1988232
四川,移动,,1355014,1369814,,,1399074,1471304,,1519654,1528354,,1588384,1598484,,,,1789814,1828005,1838189,,1878244,1888224,1958379,,1988233
四川,移动,,1355015,1369815,,,1399075,1471305,,1519655,1528355,,1588385,1598485,,,,1789815,1828006,1838190,,1878245,1888225,1958380,,1988234
四川,移动,,1355016,1369816,,,1399076,1471306,,1519656,1528356,,1588386,1598486,,,,1789816,1828007,1838191,,1878246,1888226,1958381,,1988235
四川,移动,,1355017,1369817,,,1399077,1471307,,1519657,1528357,,1588387,1598487,,,,1789817,1828008,1838192,,1878247,1888227,1958382,,1988236
四川,移动,,1355018,1369818,,,1399078,1471308,,1519658,1528358,,1588388,1598488,,,,1789818,1828009,1838193,,1878248,1888228,1958383,,1988237
四川,移动,,1355019,1369819,,,1399079,1471309,,1519659,1528359,,1588389,1598489,,,,1789819,1828010,1838194,,1878249,1888229,1958384,,1988238
四川,移动,,1355020,1369820,,,1399080,1471310,,1519660,1528360,,1588390,1598490,,,,1789820,1828011,1838195,,1878250,1888230,1958385,,1988239
四川,移动,,1355021,1369821,,,1399081,1471311,,1519661,1528361,,1588391,1598491,,,,1789821,1828012,1838196,,1878251,1888231,1958386,,1988240
四川,移动,,1355022,1369822,,,1399082,1471312,,1519662,1528362,,1588392,1598492,,,,1789822,1828013,1838197,,1878252,1888232,1958387,,1988241
四川,移动,,1355023,1369823,,,1399083,1471313,,1519663,1528363,,1588393,1598493,,,,1789823,1828014,1838198,,1878253,1888233,1958388,,1988242
四川,移动,,1355024,1369824,,,1399084,1471314,,1519664,1528364,,1588394,1598494,,,,1789824,1828015,1838199,,1878254,1888234,1958389,,1988243
四川,移动,,1355025,1369825,,,1399085,1471315,,1519665,1528365,,1588395,1598495,,,,1789825,1828016,1838200,,1878255,1888235,1958390,,1988244
四川,移动,,1355026,1369826,,,1399086,1471316,,1519666,1528366,,1588396,1598496,,,,1789826,1828017,1838201,,1878256,1888236,1958391,,1988245
四川,移动,,1355027,1369827,,,1399087,1471317,,1519667,1528367,,1588397,1598497,,,,1789827,1828018,1838202,,1878257,1888237,1958392,,1988246
四川,移动,,1355028,1369828,,,1399088,1471318,,1519668,1528368,,1588398,1598498,,,,1789828,1828019,1838203,,1878258,1888238,1958393,,1988247
四川,移动,,1355029,1369829,,,1399089,1471319,,1519669,1528369,,1588399,1598499,,,,1789829,1828020,1838204,,1878259,1888239,1958394,,1988248
四川,移动,,1355030,1369830,,,1399090,1471320,,1519670,1528370,,1588400,,,,,1789830,1828021,1838205,,1878260,1888240,1958395,,1988249
四川,移动,,1355031,1369831,,,1399091,1471321,,1519671,1528371,,1588401,,,,,1789831,1828022,1838206,,1878261,1888241,1958396,,1988250
四川,移动,,1355032,1369832,,,1399092,1471322,,1519672,1528372,,1588402,,,,,1789832,1828023,1838207,,1878262,1888242,1958397,,1988251
四川,移动,,1355033,1369833,,,1399093,1471323,,1519673,1528373,,1588403,,,,,1789833,1828024,1838208,,1878263,1888243,1958398,,1988252
四川,移动,,1355034,1369834,,,1399094,1471324,,1519674,1528374,,1588404,,,,,1789834,1828025,1838209,,1878264,1888244,1958399,,1988253
四川,移动,,1355035,1369835,,,1399095,1471325,,1519675,1528375,,1588405,,,,,1789835,1828026,1838210,,1878265,1888245,1959088,,1988254
四川,移动,,1355036,1369836,,,1399096,1471326,,1519676,1528376,,1588406,,,,,1789836,1828027,1838211,,1878266,1888246,1959688,,1988255
四川,移动,,1355037,1369837,,,1399097,1471327,,1519677,1528377,,1588407,,,,,1789837,1828028,1838212,,1878267,1888247,1959818,,1988256
四川,移动,,1355038,1369838,,,1399098,1471328,,1519678,1528378,,1588408,,,,,1789838,1828029,1838213,,1878268,1888248,,,1988257
四川,移动,,1355039,1369839,,,1399099,1471329,,1519679,1528379,,1588409,,,,,1789839,1828030,1838214,,1878269,1888249,,,1988258
四川,移动,,1355040,1369900,,,,1471330,,1519680,1528380,,1588410,,,,,,1828031,1838215,,1878270,1888250,,,1988259
四川,移动,,1355041,1369901,,,,1471331,,1519681,1528381,,1588411,,,,,,1828032,1838216,,1878271,1888251,,,1988260
四川,移动,,1355042,1369902,,,,1471332,,1519682,1528382,,1588412,,,,,,1828033,1838217,,1878272,1888252,,,1988261
四川,移动,,1355043,1369903,,,,1471333,,1519683,1528383,,1588413,,,,,,1828034,1838218,,1878273,1888253,,,1988262
四川,移动,,1355044,1369904,,,,1471334,,1519684,1528384,,1588414,,,,,,1828035,1838219,,1878274,1888254,,,1988263
四川,移动,,1355045,1369905,,,,1471335,,1519685,1528385,,1588415,,,,,,1828036,1838220,,1878275,1888255,,,1988264
四川,移动,,1355046,1369906,,,,1471336,,1519686,1528386,,1588416,,,,,,1828037,1838221,,1878276,1888256,,,1988265
四川,移动,,1355047,1369907,,,,1471337,,1519687,1528387,,1588417,,,,,,1828038,1838222,,1878277,1888257,,,1988266
四川,移动,,1355048,1369908,,,,1471338,,1519688,1528388,,1588418,,,,,,1828039,1838223,,1878278,1888258,,,1988267
四川,移动,,1355049,1369909,,,,1471339,,1519689,1528389,,1588419,,,,,,1828040,1838224,,1878279,1888259,,,1988268
四川,移动,,1355050,1369940,,,,1471340,,1519690,1528390,,1588420,,,,,,1828041,1838225,,1878280,1888260,,,1988269
四川,移动,,1355051,1369941,,,,1471341,,1519691,1528391,,1588421,,,,,,1828042,1838226,,1878281,1888261,,,1988270
四川,移动,,1355052,1369942,,,,1471342,,1519692,1528392,,1588422,,,,,,1828043,1838227,,1878282,1888262,,,1988271
四川,移动,,1355053,1369943,,,,1471343,,1519693,1528393,,1588423,,,,,,1828044,1838228,,1878283,1888263,,,1988272
四川,移动,,1355054,1369944,,,,1471344,,1519694,1528394,,1588424,,,,,,1828045,1838229,,1878284,1888264,,,1988273
四川,移动,,1355055,1369945,,,,1471345,,1519695,1528395,,1588425,,,,,,1828046,1838230,,1878285,1888265,,,1988274
四川,移动,,1355056,1369946,,,,1471346,,1519696,1528396,,1588426,,,,,,1828047,1838231,,1878286,1888266,,,1988275
四川,移动,,1355057,1369947,,,,1471347,,1519697,1528397,,1588427,,,,,,1828048,1838232,,1878287,1888267,,,1988276
四川,移动,,1355058,1369948,,,,1471348,,1519698,1528398,,1588428,,,,,,1828049,1838233,,1878288,1888268,,,1988277
四川,移动,,1355059,1369949,,,,1471349,,1519699,1528399,,1588429,,,,,,1828050,1838234,,1878289,1888269,,,1988278
四川,移动,,1355060,1369960,,,,1471350,,1519800,1528400,,1588430,,,,,,1828051,1838235,,1878290,1888270,,,1988279
四川,移动,,1355061,1369961,,,,1471351,,1519801,1528401,,1588431,,,,,,1828052,1838236,,1878291,1888271,,,
四川,移动,,1355062,1369962,,,,1471352,,1519802,1528402,,1588432,,,,,,1828053,1838237,,1878292,1888272,,,
四川,移动,,1355063,1369963,,,,1471353,,1519803,1528403,,1588433,,,,,,1828054,1838238,,1878293,1888273,,,
四川,移动,,1355064,1369964,,,,1471354,,1519804,1528404,,1588434,,,,,,1828055,1838239,,1878294,1888274,,,
四川,移动,,1355065,1369965,,,,1471355,,1519805,1528405,,1588435,,,,,,1828056,1838240,,1878295,1888275,,,
四川,移动,,1355066,1369966,,,,1471356,,1519806,1528406,,1588436,,,,,,1828057,1838241,,1878296,1888276,,,
四川,移动,,1355067,1369967,,,,1471357,,1519807,1528407,,1588437,,,,,,1828058,1838242,,1878297,1888277,,,
四川,移动,,1355068,1369968,,,,1471358,,1519808,1528408,,1588438,,,,,,1828059,1838243,,1878298,1888278,,,
四川,移动,,1355069,1369969,,,,1471359,,1519809,1528409,,1588439,,,,,,1828060,1838244,,1878299,1888279,,,
四川,移动,,1355070,,,,,1471360,,1519810,1528410,,1588440,,,,,,1828061,1838245,,1878300,1888280,,,
四川,移动,,1355071,,,,,1471361,,1519811,1528411,,1588441,,,,,,1828062,1838246,,1878301,1888281,,,
四川,移动,,1355072,,,,,1471362,,1519812,1528412,,1588442,,,,,,1828063,1838247,,1878302,1888282,,,
四川,移动,,1355073,,,,,1471363,,1519813,1528413,,1588443,,,,,,1828064,1838248,,1878303,1888283,,,
四川,移动,,1355074,,,,,1471364,,1519814,1528414,,1588444,,,,,,1828065,1838249,,1878304,1888284,,,
四川,移动,,1355075,,,,,1471365,,1519815,1528415,,1588445,,,,,,1828066,1838250,,1878305,1888285,,,
四川,移动,,1355076,,,,,1471366,,1519816,1528416,,1588446,,,,,,1828067,1838251,,1878306,1888286,,,
四川,移动,,1355077,,,,,1471367,,1519817,1528417,,1588447,,,,,,1828068,1838252,,1878307,1888287,,,
四川,移动,,1355078,,,,,1471368,,1519818,1528418,,1588448,,,,,,1828069,1838253,,1878308,1888288,,,
四川,移动,,1355079,,,,,1471369,,1519819,1528419,,1588449,,,,,,1828070,1838254,,1878309,1888289,,,
四川,移动,,1355080,,,,,1471370,,1519820,1528470,,1588450,,,,,,1828071,1838255,,1878310,1888290,,,
四川,移动,,1355081,,,,,1471371,,1519821,1528471,,1588451,,,,,,1828072,1838256,,1878311,1888291,,,
四川,移动,,1355082,,,,,1471372,,1519822,1528472,,1588452,,,,,,1828073,1838257,,1878312,1888292,,,
四川,移动,,1355083,,,,,1471373,,1519823,1528473,,1588453,,,,,,1828074,1838258,,1878313,1888293,,,
四川,移动,,1355084,,,,,1471374,,1519824,1528474,,1588454,,,,,,1828075,1838259,,1878314,1888294,,,
四川,移动,,1355085,,,,,1471375,,1519825,1528475,,1588455,,,,,,1828076,1838260,,1878315,1888295,,,
四川,移动,,1355086,,,,,1471376,,1519826,1528476,,1588456,,,,,,1828077,1838261,,1878316,1888296,,,
四川,移动,,1355087,,,,,1471377,,1519827,1528477,,1588457,,,,,,1828078,1838262,,1878317,1888297,,,
四川,移动,,1355088,,,,,1471378,,1519828,1528478,,1588458,,,,,,1828079,1838263,,1878318,1888298,,,
四川,移动,,1355089,,,,,1471379,,1519829,1528479,,1588459,,,,,,1828080,1838264,,1878319,1888299,,,
四川,移动,,1355090,,,,,1471380,,,1528480,,1588460,,,,,,1828081,1838265,,1878320,1888400,,,
四川,移动,,1355091,,,,,1471381,,,1528481,,1588461,,,,,,1828082,1838266,,1878321,1888401,,,
四川,移动,,1355092,,,,,1471382,,,1528482,,1588462,,,,,,1828083,1838267,,1878322,1888402,,,
四川,移动,,1355093,,,,,1471383,,,1528483,,1588463,,,,,,1828084,1838268,,1878323,1888403,,,
四川,移动,,1355094,,,,,1471384,,,1528484,,1588464,,,,,,1828085,1838269,,1878324,1888404,,,
四川,移动,,1355095,,,,,1471385,,,1528485,,1588465,,,,,,1828086,1838270,,1878325,1888405,,,
四川,移动,,1355096,,,,,1471386,,,1528486,,1588466,,,,,,1828087,1838271,,1878326,1888406,,,
四川,移动,,1355097,,,,,1471387,,,1528487,,1588467,,,,,,1828088,1838272,,1878327,1888407,,,
四川,移动,,1355098,,,,,1471388,,,1528488,,1588468,,,,,,1828089,1838273,,1878328,1888408,,,
四川,移动,,1355099,,,,,1471389,,,1528489,,1588469,,,,,,1828090,1838274,,1878329,1888409,,,
四川,移动,,1355100,,,,,1471390,,,1528490,,1588470,,,,,,1828091,1838275,,1878330,1888410,,,
四川,移动,,1355101,,,,,1471391,,,1528491,,1588471,,,,,,1828092,1838276,,1878331,1888411,,,
四川,移动,,1355102,,,,,1471392,,,1528492,,1588472,,,,,,1828093,1838277,,1878332,1888412,,,
四川,移动,,1355103,,,,,1471393,,,1528493,,1588473,,,,,,1828094,1838278,,1878333,1888413,,,
四川,移动,,1355104,,,,,1471394,,,1528494,,1588474,,,,,,1828095,1838279,,1878334,1888414,,,
四川,移动,,1355105,,,,,1471395,,,1528495,,1588475,,,,,,1828096,1838280,,1878335,1888415,,,
四川,移动,,1355106,,,,,1471396,,,1528496,,1588476,,,,,,1828097,1838281,,1878336,1888416,,,
四川,移动,,1355107,,,,,1471397,,,1528497,,1588477,,,,,,1828098,1838282,,1878337,1888417,,,
四川,移动,,1355108,,,,,1471398,,,1528498,,1588478,,,,,,1828099,1838283,,1878338,1888418,,,
四川,移动,,1355109,,,,,1471399,,,1528499,,1588479,,,,,,1828100,1838284,,1878339,1888419,,,
四川,移动,,1355110,,,,,1471970,,,1529800,,1588480,,,,,,1828101,1838285,,1878340,1888420,,,
四川,移动,,1355111,,,,,1471971,,,1529801,,1588481,,,,,,1828102,1838286,,1878341,1888421,,,
四川,移动,,1355112,,,,,1471972,,,1529802,,1588482,,,,,,1828103,1838287,,1878342,1888422,,,
四川,移动,,1355113,,,,,1471973,,,1529803,,1588483,,,,,,1828104,1838288,,1878343,1888423,,,
四川,移动,,1355114,,,,,1471974,,,1529804,,1588484,,,,,,1828105,1838289,,1878344,1888424,,,
四川,移动,,1355115,,,,,1471975,,,1529805,,1588485,,,,,,1828106,1838290,,1878345,1888425,,,
四川,移动,,1355116,,,,,1471976,,,1529806,,1588486,,,,,,1828107,1838291,,1878346,1888426,,,
四川,移动,,1355117,,,,,1471977,,,1529807,,1588487,,,,,,1828108,1838292,,1878347,1888427,,,
四川,移动,,1355118,,,,,1471978,,,1529808,,1588488,,,,,,1828109,1838293,,1878348,1888428,,,
四川,移动,,1355119,,,,,1471979,,,1529809,,1588489,,,,,,1828110,1838294,,1878349,1888429,,,
四川,移动,,1355120,,,,,1472000,,,1529810,,1588490,,,,,,1828111,1838295,,1878350,1888430,,,
四川,移动,,1355121,,,,,1472001,,,1529811,,1588491,,,,,,1828112,1838296,,1878351,1888431,,,
四川,移动,,1355122,,,,,1472002,,,1529812,,1588492,,,,,,1828113,1838297,,1878352,1888432,,,
四川,移动,,1355123,,,,,1472003,,,1529813,,1588493,,,,,,1828114,1838298,,1878353,1888433,,,
四川,移动,,1355124,,,,,1472004,,,1529814,,1588494,,,,,,1828115,1838299,,1878354,1888434,,,
四川,移动,,1355125,,,,,1472005,,,1529815,,1588495,,,,,,1828116,1838300,,1878355,1888435,,,
四川,移动,,1355126,,,,,1472006,,,1529816,,1588496,,,,,,1828117,1838301,,1878356,1888436,,,
四川,移动,,1355127,,,,,1472007,,,1529817,,1588497,,,,,,1828118,1838302,,1878357,1888437,,,
四川,移动,,1355128,,,,,1472008,,,1529818,,1588498,,,,,,1828119,1838303,,1878358,1888438,,,
四川,移动,,1355129,,,,,1472009,,,1529819,,1588499,,,,,,1828120,1838304,,1878359,1888439,,,
四川,移动,,1355130,,,,,1472010,,,1529820,,1589220,,,,,,1828121,1838305,,1878360,1888440,,,
四川,移动,,1355131,,,,,1472011,,,1529821,,1589221,,,,,,1828122,1838306,,1878361,1888441,,,
四川,移动,,1355132,,,,,1472012,,,1529822,,1589222,,,,,,1828123,1838307,,1878362,1888442,,,
四川,移动,,1355133,,,,,1472013,,,1529823,,1589223,,,,,,1828124,1838308,,1878363,1888443,,,
四川,移动,,1355134,,,,,1472014,,,1529824,,1589224,,,,,,1828125,1838309,,1878364,1888444,,,
四川,移动,,1355135,,,,,1472015,,,1529825,,1589225,,,,,,1828126,1838310,,1878365,1888445,,,
四川,移动,,1355136,,,,,1472016,,,1529826,,1589226,,,,,,1828127,1838311,,1878366,1888446,,,
四川,移动,,1355137,,,,,1472017,,,1529827,,1589227,,,,,,1828128,1838312,,1878367,1888447,,,
四川,移动,,1355138,,,,,1472018,,,1529828,,1589228,,,,,,1828129,1838313,,1878368,1888448,,,
四川,移动,,1355139,,,,,1472019,,,1529829,,1589229,,,,,,1828130,1838314,,1878369,1888449,,,
四川,移动,,1355140,,,,,1472020,,,,,1589230,,,,,,1828131,1838315,,1878370,1888450,,,
四川,移动,,1355141,,,,,1472021,,,,,1589231,,,,,,1828132,1838316,,1878371,1888451,,,
四川,移动,,1355142,,,,,1472022,,,,,1589232,,,,,,1828133,1838317,,1878372,1888452,,,
四川,移动,,1355143,,,,,1472023,,,,,1589233,,,,,,1828134,1838318,,1878373,1888453,,,
四川,移动,,1355144,,,,,1472024,,,,,1589234,,,,,,1828135,1838319,,1878374,1888454,,,
四川,移动,,1355145,,,,,1472025,,,,,1589235,,,,,,1828136,1838320,,1878375,1888455,,,
四川,移动,,1355146,,,,,1472026,,,,,1589236,,,,,,1828137,1838321,,1878376,1888456,,,
四川,移动,,1355147,,,,,1472027,,,,,1589237,,,,,,1828138,1838322,,1878377,1888457,,,
四川,移动,,1355148,,,,,1472028,,,,,1589238,,,,,,1828139,1838323,,1878378,1888458,,,
四川,移动,,1355149,,,,,1472029,,,,,1589239,,,,,,1828140,1838324,,1878379,1888459,,,
四川,移动,,1355150,,,,,1472030,,,,,1589240,,,,,,1828141,1838325,,1878380,1888460,,,
四川,移动,,1355151,,,,,1472031,,,,,1589241,,,,,,1828142,1838326,,1878381,1888461,,,
四川,移动,,1355152,,,,,1472032,,,,,1589242,,,,,,1828143,1838327,,1878382,1888462,,,
四川,移动,,1355153,,,,,1472033,,,,,1589243,,,,,,1828144,1838328,,1878383,1888463,,,
四川,移动,,1355154,,,,,1472034,,,,,1589244,,,,,,1828145,1838329,,1878384,1888464,,,
四川,移动,,1355155,,,,,1472035,,,,,1589245,,,,,,1828146,1838330,,1878385,1888465,,,
四川,移动,,1355156,,,,,1472036,,,,,1589246,,,,,,1828147,1838331,,1878386,1888466,,,
四川,移动,,1355157,,,,,1472037,,,,,1589247,,,,,,1828148,1838332,,1878387,1888467,,,
四川,移动,,1355158,,,,,1472038,,,,,1589248,,,,,,1828149,1838333,,1878388,1888468,,,
四川,移动,,1355159,,,,,1472039,,,,,1589249,,,,,,1828150,1838334,,1878389,1888469,,,
四川,移动,,1355160,,,,,1472040,,,,,1589250,,,,,,1828151,1838335,,1878390,1888470,,,
四川,移动,,1355161,,,,,1472041,,,,,1589251,,,,,,1828152,1838336,,1878391,1888471,,,
四川,移动,,1355162,,,,,1472042,,,,,1589252,,,,,,1828153,1838337,,1878392,1888472,,,
四川,移动,,1355163,,,,,1472043,,,,,1589253,,,,,,1828154,1838338,,1878393,1888473,,,
四川,移动,,1355164,,,,,1472044,,,,,1589254,,,,,,1828155,1838339,,1878394,1888474,,,
四川,移动,,1355165,,,,,1472045,,,,,1589255,,,,,,1828156,1838340,,1878395,1888475,,,
四川,移动,,1355166,,,,,1472046,,,,,1589256,,,,,,1828157,1838341,,1878396,1888476,,,
四川,移动,,1355167,,,,,1472047,,,,,1589257,,,,,,1828158,1838342,,1878397,1888477,,,
四川,移动,,1355168,,,,,1472048,,,,,1589258,,,,,,1828159,1838343,,1878398,1888478,,,
四川,移动,,1355169,,,,,1472049,,,,,1589259,,,,,,1828160,1838344,,1878399,1888479,,,
四川,移动,,1355170,,,,,1472050,,,,,1589260,,,,,,1828161,1838345,,1878400,1888480,,,
四川,移动,,1355171,,,,,1472051,,,,,1589261,,,,,,1828162,1838346,,1878401,1888481,,,
四川,移动,,1355172,,,,,1472052,,,,,1589262,,,,,,1828163,1838347,,1878402,1888482,,,
四川,移动,,1355173,,,,,1472053,,,,,1589263,,,,,,1828164,1838348,,1878403,1888483,,,
四川,移动,,1355174,,,,,1472054,,,,,1589264,,,,,,1828165,1838349,,1878404,1888484,,,
四川,移动,,1355175,,,,,1472055,,,,,1589265,,,,,,1828166,1838350,,1878405,1888485,,,
四川,移动,,1355176,,,,,1472056,,,,,1589266,,,,,,1828167,1838351,,1878406,1888486,,,
四川,移动,,1355177,,,,,1472057,,,,,1589267,,,,,,1828168,1838352,,1878407,1888487,,,
四川,移动,,1355178,,,,,1472058,,,,,1589268,,,,,,1828169,1838353,,1878408,1888488,,,
四川,移动,,1355179,,,,,1472059,,,,,1589269,,,,,,1828170,1838354,,1878409,1888489,,,
四川,移动,,1355180,,,,,1472060,,,,,1589270,,,,,,1828171,1838355,,1878410,1888660,,,
四川,移动,,1355181,,,,,1472061,,,,,1589271,,,,,,1828172,1838356,,1878411,1888661,,,
四川,移动,,1355182,,,,,1472062,,,,,1589272,,,,,,1828173,1838357,,1878412,1888662,,,
四川,移动,,1355183,,,,,1472063,,,,,1589273,,,,,,1828174,1838358,,1878413,1888663,,,
四川,移动,,1355184,,,,,1472064,,,,,1589274,,,,,,1828175,1838359,,1878414,1888664,,,
四川,移动,,1355185,,,,,1472065,,,,,1589275,,,,,,1828176,1838360,,1878415,1888665,,,
四川,移动,,1355186,,,,,1472066,,,,,1589276,,,,,,1828177,1838361,,1878416,1888666,,,
四川,移动,,1355187,,,,,1472067,,,,,1589277,,,,,,1828178,1838362,,1878417,1888667,,,
四川,移动,,1355188,,,,,1472068,,,,,1589278,,,,,,1828179,1838363,,1878418,1888668,,,
四川,移动,,1355189,,,,,1472069,,,,,1589279,,,,,,1828180,1838364,,1878419,1888669,,,
四川,移动,,1355190,,,,,1472070,,,,,1589280,,,,,,1828181,1838365,,1878420,1889270,,,
四川,移动,,1355191,,,,,1472071,,,,,1589281,,,,,,1828182,1838366,,1878421,1889271,,,
四川,移动,,1355192,,,,,1472072,,,,,1589282,,,,,,1828183,1838367,,1878422,1889272,,,
四川,移动,,1355193,,,,,1472073,,,,,1589283,,,,,,1828184,1838368,,1878423,1889273,,,
四川,移动,,1355194,,,,,1472074,,,,,1589284,,,,,,1828185,1838369,,1878424,1889274,,,
四川,移动,,1355195,,,,,1472075,,,,,1589285,,,,,,1828186,1838370,,1878425,1889275,,,
四川,移动,,1355196,,,,,1472076,,,,,1589286,,,,,,1828187,1838371,,1878426,1889276,,,
四川,移动,,1355197,,,,,1472077,,,,,1589287,,,,,,1828188,1838372,,1878427,1889277,,,
四川,移动,,1355198,,,,,1472078,,,,,1589288,,,,,,1828189,1838373,,1878428,1889278,,,
四川,移动,,1355199,,,,,1472079,,,,,1589289,,,,,,1828190,1838374,,1878429,1889279,,,
四川,移动,,1355850,,,,,1472080,,,,,1589290,,,,,,1828191,1838375,,1878430,1889280,,,
四川,移动,,1355851,,,,,1472081,,,,,1589291,,,,,,1828192,1838376,,1878431,1889281,,,
四川,移动,,1355852,,,,,1472082,,,,,1589292,,,,,,1828193,1838377,,1878432,1889282,,,
四川,移动,,1355853,,,,,1472083,,,,,1589293,,,,,,1828194,1838378,,1878433,1889283,,,
四川,移动,,1355854,,,,,1472084,,,,,1589294,,,,,,1828195,1838379,,1878434,1889284,,,
四川,移动,,1355855,,,,,1472085,,,,,1589295,,,,,,1828196,1838380,,1878435,1889285,,,
四川,移动,,1355856,,,,,1472086,,,,,1589296,,,,,,1828197,1838381,,1878436,1889286,,,
四川,移动,,1355857,,,,,1472087,,,,,1589297,,,,,,1828198,1838382,,1878437,1889287,,,
四川,移动,,1355858,,,,,1472088,,,,,1589298,,,,,,1828199,1838383,,1878438,1889288,,,
四川,移动,,1355859,,,,,1472089,,,,,1589299,,,,,,1828200,1838384,,1878439,1889289,,,
四川,移动,,1355860,,,,,1472090,,,,,,,,,,,1828201,1838385,,1878440,,,,
四川,移动,,1355861,,,,,1472091,,,,,,,,,,,1828202,1838386,,1878441,,,,
四川,移动,,1355862,,,,,1472092,,,,,,,,,,,1828203,1838387,,1878442,,,,
四川,移动,,1355863,,,,,1472093,,,,,,,,,,,1828204,1838388,,1878443,,,,
四川,移动,,1355864,,,,,1472094,,,,,,,,,,,1828205,1838389,,1878444,,,,
四川,移动,,1355865,,,,,1472095,,,,,,,,,,,1828206,1838390,,1878445,,,,
四川,移动,,1355866,,,,,1472096,,,,,,,,,,,1828207,1838391,,1878446,,,,
四川,移动,,1355867,,,,,1472097,,,,,,,,,,,1828208,1838392,,1878447,,,,
四川,移动,,1355868,,,,,1472098,,,,,,,,,,,1828209,1838393,,1878448,,,,
四川,移动,,1355869,,,,,1472099,,,,,,,,,,,1828210,1838394,,1878449,,,,
四川,移动,,1355870,,,,,1472130,,,,,,,,,,,1828211,1838395,,1878450,,,,
四川,移动,,1355871,,,,,1472131,,,,,,,,,,,1828212,1838396,,1878451,,,,
四川,移动,,1355872,,,,,1472132,,,,,,,,,,,1828213,1838397,,1878452,,,,
四川,移动,,1355873,,,,,1472133,,,,,,,,,,,1828214,1838398,,1878453,,,,
四川,移动,,1355874,,,,,1472134,,,,,,,,,,,1828215,1838399,,1878454,,,,
四川,移动,,1355875,,,,,1472135,,,,,,,,,,,1828216,1838400,,1878455,,,,
四川,移动,,1355876,,,,,1472136,,,,,,,,,,,1828217,1838401,,1878456,,,,
四川,移动,,1355877,,,,,1472137,,,,,,,,,,,1828218,1838402,,1878457,,,,
四川,移动,,1355878,,,,,1472138,,,,,,,,,,,1828219,1838403,,1878458,,,,
四川,移动,,1355879,,,,,1472139,,,,,,,,,,,1828220,1838404,,1878459,,,,
四川,移动,,1355880,,,,,1472140,,,,,,,,,,,1828221,1838405,,1878460,,,,
四川,移动,,1355881,,,,,1472141,,,,,,,,,,,1828222,1838406,,1878461,,,,
四川,移动,,1355882,,,,,1472142,,,,,,,,,,,1828223,1838407,,1878462,,,,
四川,移动,,1355883,,,,,1472143,,,,,,,,,,,1828224,1838408,,1878463,,,,
四川,移动,,1355884,,,,,1472144,,,,,,,,,,,1828225,1838409,,1878464,,,,
四川,移动,,1355885,,,,,1472145,,,,,,,,,,,1828226,1838410,,1878465,,,,
四川,移动,,1355886,,,,,1472146,,,,,,,,,,,1828227,1838411,,1878466,,,,
四川,移动,,1355887,,,,,1472147,,,,,,,,,,,1828228,1838412,,1878467,,,,
四川,移动,,1355888,,,,,1472148,,,,,,,,,,,1828229,1838413,,1878468,,,,
四川,移动,,1355889,,,,,1472149,,,,,,,,,,,1828230,1838414,,1878469,,,,
四川,移动,,1355890,,,,,1472150,,,,,,,,,,,1828231,1838415,,1878470,,,,
四川,移动,,1355891,,,,,1472151,,,,,,,,,,,1828232,1838416,,1878471,,,,
四川,移动,,1355892,,,,,1472152,,,,,,,,,,,1828233,1838417,,1878472,,,,
