省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
上海,联通,,1316708,,1455748,,,,,,,,,,,
上海,联通,,1316709,,1455749,,,,,,,,,,,
上海,联通,,1316710,,1455750,,,,,,,,,,,
上海,联通,,1316711,,1455751,,,,,,,,,,,
上海,联通,,1316712,,1455752,,,,,,,,,,,
上海,联通,,1316713,,1455753,,,,,,,,,,,
上海,联通,,1316714,,1455754,,,,,,,,,,,
上海,联通,,1316715,,1455755,,,,,,,,,,,
上海,联通,,1316716,,1455756,,,,,,,,,,,
上海,联通,,1316717,,1455757,,,,,,,,,,,
上海,联通,,1316718,,1455758,,,,,,,,,,,
上海,联通,,1316719,,1455759,,,,,,,,,,,
上海,联通,,1316720,,1455770,,,,,,,,,,,
上海,联通,,1316721,,1455771,,,,,,,,,,,
上海,联通,,1316722,,1455772,,,,,,,,,,,
上海,联通,,1316723,,1455773,,,,,,,,,,,
上海,联通,,1316724,,1455774,,,,,,,,,,,
上海,联通,,1316725,,1455775,,,,,,,,,,,
上海,联通,,1316726,,1455776,,,,,,,,,,,
上海,联通,,1316727,,1455777,,,,,,,,,,,
上海,联通,,1316728,,1455778,,,,,,,,,,,
上海,联通,,1316729,,1455779,,,,,,,,,,,
上海,联通,,,,1455780,,,,,,,,,,,
上海,联通,,,,1455781,,,,,,,,,,,
上海,联通,,,,1455782,,,,,,,,,,,
上海,联通,,,,1455783,,,,,,,,,,,
上海,联通,,,,1455784,,,,,,,,,,,
上海,联通,,,,1455785,,,,,,,,,,,
上海,联通,,,,1455786,,,,,,,,,,,
上海,联通,,,,1455787,,,,,,,,,,,
上海,联通,,,,1455788,,,,,,,,,,,
上海,联通,,,,1455789,,,,,,,,,,,
上海,联通,,,,1455790,,,,,,,,,,,
上海,联通,,,,1455791,,,,,,,,,,,
上海,联通,,,,1455792,,,,,,,,,,,
上海,联通,,,,1455793,,,,,,,,,,,
上海,联通,,,,1455794,,,,,,,,,,,
上海,联通,,,,1455795,,,,,,,,,,,
上海,联通,,,,1455796,,,,,,,,,,,
上海,联通,,,,1455797,,,,,,,,,,,
上海,联通,,,,1455798,,,,,,,,,,,
上海,联通,,,,1455799,,,,,,,,,,,
上海,联通,,,,1455800,,,,,,,,,,,
上海,联通,,,,1455801,,,,,,,,,,,
上海,联通,,,,1455802,,,,,,,,,,,
上海,联通,,,,1455803,,,,,,,,,,,
上海,联通,,,,1455804,,,,,,,,,,,
上海,联通,,,,1455805,,,,,,,,,,,
上海,联通,,,,1455806,,,,,,,,,,,
上海,联通,,,,1455807,,,,,,,,,,,
上海,联通,,,,1455808,,,,,,,,,,,
上海,联通,,,,1455809,,,,,,,,,,,
上海,联通,,,,1455810,,,,,,,,,,,
上海,联通,,,,1455811,,,,,,,,,,,
上海,联通,,,,1455812,,,,,,,,,,,
上海,联通,,,,1455813,,,,,,,,,,,
上海,联通,,,,1455814,,,,,,,,,,,
上海,联通,,,,1455815,,,,,,,,,,,
上海,联通,,,,1455816,,,,,,,,,,,
上海,联通,,,,1455817,,,,,,,,,,,
上海,联通,,,,1455818,,,,,,,,,,,
上海,联通,,,,1455819,,,,,,,,,,,
上海,联通,,,,1455820,,,,,,,,,,,
上海,联通,,,,1455821,,,,,,,,,,,
上海,联通,,,,1455822,,,,,,,,,,,
上海,联通,,,,1455823,,,,,,,,,,,
上海,联通,,,,1455824,,,,,,,,,,,
上海,联通,,,,1455825,,,,,,,,,,,
上海,联通,,,,1455826,,,,,,,,,,,
上海,联通,,,,1455827,,,,,,,,,,,
上海,联通,,,,1455828,,,,,,,,,,,
上海,联通,,,,1455829,,,,,,,,,,,
上海,联通,,,,1455830,,,,,,,,,,,
上海,联通,,,,1455831,,,,,,,,,,,
上海,联通,,,,1455832,,,,,,,,,,,
上海,联通,,,,1455833,,,,,,,,,,,
上海,联通,,,,1455834,,,,,,,,,,,
上海,联通,,,,1455835,,,,,,,,,,,
上海,联通,,,,1455836,,,,,,,,,,,
上海,联通,,,,1455837,,,,,,,,,,,
上海,联通,,,,1455838,,,,,,,,,,,
上海,联通,,,,1455839,,,,,,,,,,,
上海,联通,,,,1455840,,,,,,,,,,,
上海,联通,,,,1455841,,,,,,,,,,,
上海,联通,,,,1455842,,,,,,,,,,,
上海,联通,,,,1455843,,,,,,,,,,,
