省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
安徽,电信,,1539509,,1736441,1776441,1809831,1815529,,,1915991,1935661,1996652
安徽,电信,,1539510,,1736442,1776442,1809832,1815530,,,1915992,1935662,1996653
安徽,电信,,1539511,,1736443,1776443,1809833,1815531,,,1915993,1935663,1996654
安徽,电信,,1539512,,1736444,1776444,1809834,1815532,,,1915994,1935664,1996655
安徽,电信,,1539513,,1736445,1776445,1809835,1815533,,,1915995,1935665,1996656
安徽,电信,,1539514,,1736446,1776446,1809836,1815534,,,1915996,1935666,1996657
安徽,电信,,1539515,,1736447,1776447,1809837,1815535,,,1915997,1935667,1996658
安徽,电信,,1539516,,1736448,1776448,1809838,1815536,,,1915998,1935668,1996659
安徽,电信,,1539517,,1736449,1776449,1809839,1815537,,,1915999,1935669,
安徽,电信,,1539518,,1736880,1777500,1809840,1815538,,,1916540,1935670,
安徽,电信,,1539519,,1736881,1777501,1809841,1815539,,,1916541,1935671,
安徽,电信,,1539520,,1736882,1777502,1809842,1815540,,,1916542,1935672,
安徽,电信,,1539521,,1736883,1777503,1809843,1815541,,,1916543,1935673,
安徽,电信,,1539522,,1736884,1777504,1809844,1815542,,,1916544,1935674,
安徽,电信,,1539523,,1736885,1777505,1809845,1815543,,,1916545,1935675,
安徽,电信,,1539524,,1736886,1777506,1809846,1815544,,,1916546,1935676,
安徽,电信,,1539525,,1736887,1777507,1809847,1815545,,,1916547,1935677,
安徽,电信,,1539526,,1736888,1777508,1809848,1815546,,,1916548,1935678,
安徽,电信,,1539527,,1736889,1777509,1809849,1815547,,,1916549,1935679,
安徽,电信,,1539528,,1737500,1777520,1809850,1815548,,,1916550,1935680,
安徽,电信,,1539529,,1737501,1777521,1809851,1815549,,,1916551,1935681,
安徽,电信,,1539530,,1737502,1777522,1809852,1815550,,,1916552,1935682,
安徽,电信,,1539531,,1737503,1777523,1809853,1815551,,,1916553,1935683,
安徽,电信,,1539532,,1737504,1777524,1809854,1815552,,,1916554,1935684,
安徽,电信,,1539533,,1737505,1777525,1809855,1815553,,,1916555,1935685,
安徽,电信,,1539534,,1737506,1777526,1809856,1815554,,,1916556,1935686,
安徽,电信,,1539535,,1737507,1777527,1809857,1815555,,,1916557,1935687,
安徽,电信,,1539536,,1737508,1777528,1809858,1815556,,,1916558,1935688,
安徽,电信,,1539537,,1737509,1777529,1809859,1815557,,,1916559,1935689,
安徽,电信,,1539538,,1737520,1777530,1809860,1815558,,,1916580,1935690,
安徽,电信,,1539539,,1737521,1777531,1809861,1815559,,,1916581,1935691,
安徽,电信,,1539540,,1737522,1777532,1809862,1815560,,,1916582,1935692,
安徽,电信,,1539541,,1737523,1777533,1809863,1815561,,,1916583,1935693,
安徽,电信,,1539542,,1737524,1777534,1809864,1815562,,,1916584,1935694,
安徽,电信,,1539543,,1737525,1777535,1809865,1815563,,,1916585,1935695,
安徽,电信,,1539544,,1737526,1777536,1809866,1815564,,,1916586,1935696,
安徽,电信,,1539545,,1737527,1777537,1809867,1815565,,,1916587,1935697,
安徽,电信,,1539546,,1737528,1777538,1809868,1815566,,,1916588,1935698,
安徽,电信,,1539547,,1737529,1777539,1809869,1815567,,,1916589,1935699,
安徽,电信,,1539548,,1737530,1777540,1809870,1815568,,,1916590,1935900,
安徽,电信,,1539549,,1737531,1777541,1809871,1815569,,,1916591,1935901,
安徽,电信,,1539550,,1737532,1777542,1809872,1815570,,,1916592,1935902,
安徽,电信,,1539551,,1737533,1777543,1809873,1815571,,,1916593,1935903,
安徽,电信,,1539552,,1737534,1777544,1809874,1815572,,,1916594,1935904,
安徽,电信,,1539553,,1737535,1777545,1809875,1815573,,,1916595,1935905,
安徽,电信,,1539554,,1737536,1777546,1809876,1815574,,,1916596,1935906,
安徽,电信,,1539555,,1737537,1777547,1809877,1815575,,,1916597,1935907,
安徽,电信,,1539556,,1737538,1777548,1809878,1815576,,,1916598,1935908,
安徽,电信,,1539557,,1737539,1777549,1809879,1815577,,,1916599,1935909,
安徽,电信,,1539558,,1737540,,,1815578,,,1916610,1935910,
安徽,电信,,1539559,,1737541,,,1815579,,,1916611,1935911,
安徽,电信,,1539560,,1737542,,,1815580,,,1916612,1935912,
安徽,电信,,1539561,,1737543,,,1815581,,,1916613,1935913,
安徽,电信,,1539562,,1737544,,,1815582,,,1916614,1935914,
