省份,运营商,133 号段,141 号段,149 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
广东,电信,1331631,,,1532231,,1732203,,1772241,1801198,1812231,1892241,1904262,1912091,1936131,1992461
广东,电信,1331632,,,1532232,,1732204,,1772242,1801199,1812232,1892242,1904263,1912092,1936132,1992462
广东,电信,1331633,,,1532233,,1732205,,1772243,1801870,1812233,1892243,1904264,1912093,1936133,1992463
广东,电信,1331634,,,1532234,,1732206,,1772244,1801871,1812234,1892244,1904265,1912094,1936134,1992464
广东,电信,1331635,,,1532235,,1732207,,1772245,1801872,1812235,1892245,1904266,1912095,1936135,1992465
广东,电信,1331636,,,1532236,,1732208,,1772246,1801873,1812236,1892246,1904267,1912096,1936136,1992466
广东,电信,1331637,,,1532237,,1732209,,1772247,1801874,1812237,1892247,1904268,1912097,1936137,1992467
广东,电信,1331638,,,1532238,,1732210,,1772248,1801875,1812238,1892248,1904269,1912098,1936138,1992468
广东,电信,1331639,,,1532239,,1732211,,1772249,1801876,1812239,1892249,1904270,1912099,1936139,1992469
广东,电信,1331640,,,1532240,,1732212,,1772250,1801877,1812240,1892250,1904271,1912400,1936140,1992470
广东,电信,1331641,,,1532241,,1732213,,1772251,1801878,1812241,1892251,1904272,1912401,1936141,1992471
广东,电信,1331642,,,1532242,,1732214,,1772252,1801879,1812242,1892252,1904273,1912402,1936142,1992472
广东,电信,1331643,,,1532243,,1732215,,1772253,1802200,1812243,1892253,1904274,1912403,1936143,1992473
广东,电信,1331644,,,1532244,,1732216,,1772254,1802201,1812244,1892254,1904275,1912404,1936144,1992474
广东,电信,1331645,,,1532245,,1732217,,1772255,1802202,1812245,1892255,1904276,1912405,1936145,1992475
广东,电信,1331646,,,1532246,,1732218,,1772256,1802203,1812246,1892256,1904277,1912406,1936680,1992476
广东,电信,1331647,,,1532247,,1732219,,1772257,1802204,1812247,1892257,1904278,1912407,1936681,1992477
广东,电信,1331648,,,1532248,,1732220,,1772258,1802205,1812248,1892258,1904279,1912408,1936682,1992478
广东,电信,1331649,,,1532249,,1732221,,1772259,1802206,1812249,1892259,1904280,1912409,1936683,1992479
广东,电信,1331650,,,1532250,,1732222,,1772260,1802207,1812250,1892260,1904281,1912410,1936684,1992480
广东,电信,1331651,,,1532251,,1732223,,1772261,1802208,1812251,1892261,1904282,1912411,1936685,1992481
广东,电信,1331652,,,1532252,,1732224,,1772262,1802209,1812252,1892262,1904283,1912412,1936686,1992482
广东,电信,1331653,,,1532253,,1732225,,1772263,1802210,1812253,1892263,1904284,1912413,1936687,1992483
广东,电信,1331654,,,1532254,,1732226,,1772264,1802211,1812254,1892264,1904285,1912414,1936688,1992484
广东,电信,1331655,,,1532255,,1732227,,1772265,1802212,1812255,1892265,1904286,1912415,1936689,1992485
广东,电信,1331656,,,1532256,,1732228,,1772266,1802213,1812256,1892266,1904287,1912416,1937580,1992486
广东,电信,1331657,,,1532257,,1732229,,1772267,1802214,1812257,1892267,1904288,1912417,1937581,1992487
广东,电信,1331658,,,1532258,,1732230,,1772268,1802215,1812258,1892268,1904289,1912418,1937582,1992488
广东,电信,1331659,,,1532259,,1732231,,1772269,1802216,1812259,1892269,1904290,1912419,1937583,1992489
广东,电信,1331660,,,1532260,,1732232,,1772270,1802217,1812260,1892270,1904291,1912420,1937584,1992490
广东,电信,1331661,,,1532261,,1732233,,1772271,1802218,1812261,1892271,1904292,1912421,1937585,1992491
广东,电信,1331662,,,1532262,,1732234,,1772272,1802219,1812262,1892272,1904293,1912422,1937586,1992492
广东,电信,1331663,,,1532263,,1732235,,1772273,1802220,1812263,1892273,1904294,1912423,1937587,1992493
广东,电信,1331664,,,1532264,,1732236,,1772274,1802221,1812264,1892274,1904295,1912424,1937588,1992494
广东,电信,1331665,,,1532265,,1732237,,1772275,1802222,1812265,1892275,1904296,1912425,1937589,1992495
广东,电信,1331666,,,1532266,,1732238,,1772276,1802223,1812266,1892276,1904297,1912426,1937590,1992496
广东,电信,1331667,,,1532267,,1732239,,1772277,1802224,1812267,1892277,1904298,1912427,1937591,1992497
广东,电信,1331668,,,1532268,,1732240,,1772278,1802225,1812268,1892278,1904299,1912428,1937592,1992498
广东,电信,1331669,,,1532269,,1732241,,1772279,1802226,1812269,1892279,1904700,1912429,1937593,1992499
广东,电信,1331670,,,1532270,,1732242,,1772280,1802227,1812270,1892280,1904701,1912430,1937594,1992500
广东,电信,1331671,,,1532271,,1732243,,1772281,1802228,1812271,1892281,1904702,1912431,1937595,1992501
广东,电信,1331672,,,1532272,,1732244,,1772282,1802229,1812272,1892282,1904703,1912432,1937596,1992502
广东,电信,1331673,,,1532273,,1732245,,1772283,1802230,1812273,1892283,1904704,1912433,1937597,1992503
广东,电信,1331674,,,1532274,,1732246,,1772284,1802231,1812274,1892284,1904705,1912434,1937598,1992504
广东,电信,1331675,,,1532275,,1732247,,1772285,1802232,1812275,1892285,1904706,1912435,1937599,1992505
广东,电信,1331676,,,1532276,,1732248,,1772286,1802233,1812276,1892286,1904707,1912436,1938630,1992506
广东,电信,1331677,,,1532277,,1732249,,1772287,1802234,1812277,1892287,1904708,1912437,1938631,1992507
广东,电信,1331678,,,1532278,,1732250,,1772288,1802235,1812278,1892288,1904709,1912438,1938632,1992508
广东,电信,1331679,,,1532279,,1732251,,1772289,1802236,1812279,1892289,1904710,1912439,1938633,1992509
广东,电信,1331680,,,1532280,,1732252,,1772290,1802237,1812280,1892290,1904711,1912440,1938634,1992510
广东,电信,1331681,,,1532281,,1732253,,1772291,1802238,1812281,1892291,1904712,1912441,1938635,1992511
广东,电信,1331682,,,1532282,,1732254,,1772292,1802239,1812282,1892292,1904713,1912442,1938636,1992512
广东,电信,1331683,,,1532283,,1732255,,1772293,1802240,1812283,1892293,1904714,1912443,1938637,1992513
广东,电信,1331684,,,1532284,,1732256,,1772294,1802241,1812284,1892294,1904715,1912444,1938638,1992514
广东,电信,1331685,,,1532285,,1732257,,1772295,1802242,1812285,1892295,1904716,1912445,1938639,1992515
广东,电信,1331686,,,1532286,,1732258,,1772296,1802243,1812286,1892296,1904717,1912446,1938810,1992516
广东,电信,1331687,,,1532287,,1732259,,1772297,1802244,1812287,1892297,1904718,1912447,1938811,1992517
广东,电信,1331688,,,1532288,,1732260,,1772298,1802245,1812288,1892298,1904719,1912448,1938812,1992518
广东,电信,1331689,,,1532289,,1732261,,1772299,1802246,1812289,1892299,1906400,1912449,1938813,1992519
广东,电信,1331690,,,1532290,,1732262,,1772400,1802247,1812290,1892300,1906401,1912450,1938814,1992520
广东,电信,1331691,,,1532291,,1732263,,1772401,1802248,1812291,1892301,1906402,1912451,1938815,1992521
广东,电信,1331692,,,1532292,,1732264,,1772402,1802249,1812292,1892302,1906403,1912452,1938816,1992522
广东,电信,1331693,,,1532293,,1732265,,1772403,1802250,1812293,1892303,1906404,1912453,1938817,1992523
广东,电信,1331694,,,1532294,,1732266,,1772404,1802251,1812294,1892304,1906405,1912454,1938818,1992524
广东,电信,1331695,,,1532295,,1732267,,1772405,1802252,1812295,1892305,1906406,1912455,1938819,1992525
广东,电信,1331696,,,1532296,,1732268,,1772406,1802253,1812296,1892306,1906407,1912456,1938820,1992526
广东,电信,1331697,,,1532297,,1732269,,1772407,1802254,1812297,1892307,1906408,1912457,1938821,1992527
广东,电信,1331698,,,1532298,,1732270,,1772408,1802255,1812298,1892308,1906409,1912458,1938822,1992528
广东,电信,1331699,,,1532299,,1732271,,1772409,1802256,1812299,1892309,1906500,1912459,1938823,1992529
广东,电信,1331800,,,1532300,,1732272,,1772410,1802257,1812350,1892310,1906501,1912460,1938824,1992530
广东,电信,1331801,,,1532301,,1732273,,1772411,1802258,1812351,1892311,1906502,1912461,1938825,1992531
广东,电信,1331802,,,1532302,,1732274,,1772412,1802259,1812352,1892312,1906503,1912462,1938826,1992532
广东,电信,1331803,,,1532303,,1732275,,1772413,1802260,1812353,1892313,1906504,1912463,1938827,1992533
广东,电信,1331804,,,1532304,,1732276,,1772414,1802261,1812354,1892314,1906505,1912464,1938828,1992534
广东,电信,1331805,,,1532305,,1732277,,1772415,1802262,1812355,1892315,1906506,1912465,1938829,1992535
广东,电信,1331806,,,1532306,,1732278,,1772416,1802263,1812356,1892316,1906507,1912466,1939680,1992536
广东,电信,1331807,,,1532307,,1732279,,1772417,1802264,1812357,1892317,1906508,1912467,1939681,1992537
广东,电信,1331808,,,1532308,,1732280,,1772418,1802265,1812358,1892318,1906509,1912468,1939682,1992538
广东,电信,1331809,,,1532309,,1732281,,1772419,1802266,1812359,1892319,1906510,1912469,1939683,1992539
广东,电信,1331810,,,1532310,,1732282,,1772420,1802267,1812360,1892320,1906511,1912470,1939684,1992540
广东,电信,1331811,,,1532311,,1732283,,1772421,1802268,1812361,1892321,1906512,1912471,1939685,1992541
广东,电信,1331812,,,1532312,,1732284,,1772422,1802269,1812362,1892322,1906513,1912472,1939686,1992542
广东,电信,1331813,,,1532313,,1732285,,1772423,1802270,1812363,1892323,1906514,1912473,1939687,1992543
广东,电信,1331814,,,1532314,,1732286,,1772424,1802271,1812364,1892324,1906515,1912474,1939688,1992544
广东,电信,1331815,,,1532315,,1732287,,1772425,1802272,1812365,1892325,1906516,1912475,1939689,1992545
广东,电信,1331816,,,1532316,,1732288,,1772426,1802273,1812366,1892326,1906517,1912476,,1992546
广东,电信,1331817,,,1532317,,1732289,,1772427,1802274,1812367,1892327,1906518,1912477,,1992547
广东,电信,1331818,,,1532318,,1732290,,1772428,1802275,1812368,1892328,1906519,1912478,,1992548
广东,电信,1331819,,,1532319,,1732291,,1772429,1802276,1812369,1892329,1906520,1912479,,1992549
广东,电信,1331820,,,1532320,,1732292,,1772430,1802277,1812370,1892330,1906521,1912480,,1992550
广东,电信,1331821,,,1532321,,1732293,,1772431,1802278,1812371,1892331,1906522,1912481,,1992551
广东,电信,1331822,,,1532322,,1732294,,1772432,1802279,1812372,1892332,1906523,1912482,,1992552
广东,电信,1331823,,,1532323,,1732295,,1772433,1802280,1812373,1892333,1906524,1912483,,1992553
广东,电信,1331824,,,1532324,,1732296,,1772434,1802281,1812374,1892334,1906525,1912484,,1992554
广东,电信,1331825,,,1532325,,1732297,,1772435,1802282,1812375,1892335,1906526,1912485,,1992555
广东,电信,1331826,,,1532326,,1732298,,1772436,1802283,1812376,1892336,1906527,1912486,,1992556
广东,电信,1331827,,,1532327,,1732299,,1772437,1802284,1812377,1892337,1906528,1912487,,1992557
广东,电信,1331828,,,1532328,,1732400,,1772438,1802285,1812378,1892338,1906529,1912488,,1992558
广东,电信,1331829,,,1532329,,1732401,,1772439,1802286,1812379,1892339,1906530,1912489,,1992559
广东,电信,1331830,,,1532330,,1732402,,1772440,1802287,1812380,1892340,1906531,1912490,,1992560
广东,电信,1331831,,,1532331,,1732403,,1772441,1802288,1812381,1892341,1906532,1912491,,1992561
广东,电信,1331832,,,1532332,,1732404,,1772442,1802289,1812382,1892342,1906533,1912492,,1992562
广东,电信,1331833,,,1532333,,1732405,,1772443,1802290,1812383,1892343,1906534,1912493,,1992563
