省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
河北,电信,1331554,1535076,1623117,1733005,1773124,1803175,1813203,1893255,1903125,1913305,1932255,1993075
河北,电信,1331555,1535077,1623118,1733006,1773125,1803176,1813204,1893256,1903126,1913306,1932256,1993076
河北,电信,1331556,1535078,1623119,1733007,1773126,1803177,1813205,1893257,1903127,1913307,1932257,1993077
河北,电信,1331557,1535079,1623120,1733008,1773127,1803178,1813206,1893258,1903128,1913308,1932258,1993078
河北,电信,1331558,1535080,1623121,1733009,1773128,1803179,1813207,1893259,1903129,1913309,1932259,1993079
河北,电信,1331559,1535081,1623122,1733010,1773129,1803180,1813208,1893260,1903130,1913310,1932260,1993080
河北,电信,1331560,1535082,1623123,1733011,1773130,1803181,1813209,1893261,1903131,1913311,1932261,1993081
河北,电信,1331561,1535083,1623124,1733012,1773131,1803182,1813210,1893262,1903132,1913312,1932262,1993082
河北,电信,1331562,1535084,1623125,1733013,1773132,1803183,1813211,1893263,1903133,1913313,1932263,1993083
河北,电信,1331563,1535085,1623126,1733014,1773133,1803184,1813212,1893264,1903134,1913314,1932264,1993084
河北,电信,1331564,1535086,1623127,1733015,1773134,1803185,1813213,1893265,1903135,1913315,1932265,1993085
河北,电信,1331565,1535087,1623128,1733016,1773135,1803186,1813214,1893266,1903136,1913316,1932266,1993086
河北,电信,1331566,1535088,1623129,1733017,1773136,1803187,1813215,1893267,1903137,1913317,1932267,1993087
河北,电信,1331567,1535089,1623130,1733018,1773137,1803188,1813216,1893268,1903138,1913318,1932268,1993088
河北,电信,1331568,1535400,1623131,1733019,1773138,1803189,1813217,1893269,1903139,1913319,1932269,1993089
河北,电信,1331569,1535401,1623132,1733020,1773139,1803190,1813218,1893270,1903140,1913320,1932270,1993100
河北,电信,1331570,1535402,1623133,1733021,1773140,1803191,1813219,1893271,1903141,1913321,1932271,1993101
河北,电信,1331571,1535403,1623134,1733022,1773141,1803192,1813220,1893272,1903142,1913322,1932272,1993102
河北,电信,1331572,1535404,1623135,1733023,1773142,1803193,1813221,1893273,1903143,1913323,1932273,1993103
河北,电信,1331573,1535405,1623136,1733024,1773143,1803194,1813222,1893274,1903144,1913324,1932274,1993104
河北,电信,1331574,1535406,1623137,1733025,1773144,1803195,1813223,1893275,1903145,1913325,1932275,1993105
河北,电信,1331575,1535407,1623138,1733026,1773145,1803196,1813224,1893276,1903146,1913326,1932276,1993106
河北,电信,1331576,1535408,1623139,1733027,1773146,1803197,1813225,1893277,1903147,1913327,1932277,1993107
河北,电信,1331577,1535409,1623140,1733028,1773147,1803198,1813226,1893278,1903148,1913328,1932278,1993108
河北,电信,1331578,1535410,1623141,1733029,1773148,1803199,1813227,1893279,1903149,1913329,1932279,1993109
河北,电信,1331579,1535411,1623142,1733030,1773149,1803200,1813228,1893280,1903150,1913330,1932280,1993110
河北,电信,1331580,1535412,1623143,1733031,1773150,1803201,1813229,1893281,1903151,1913331,1932281,1993111
河北,电信,1331581,1535413,1623144,1733032,1773151,1803202,1813230,1893282,1903152,1913332,1932282,1993112
河北,电信,1331582,1535414,1623145,1733033,1773152,1803203,1813231,1893283,1903153,1913333,1932283,1993113
河北,电信,1331583,1535415,1623146,1733034,1773153,1803204,1813232,1893284,1903154,1913334,1932284,1993114
河北,电信,1331584,1535416,1623147,1733035,1773154,1803205,1813233,1893285,1903155,1913335,1932285,1993115
河北,电信,1331585,1535417,1623148,1733036,1773155,1803206,1813234,1893286,1903156,1913336,1932286,1993116
河北,电信,1331586,1535418,1623149,1733037,1773156,1803207,1813235,1893287,1903157,1913337,1932287,1993117
河北,电信,1331587,1535419,1623150,1733038,1773157,1803208,1813236,1893288,1903158,1913338,1932288,1993118
河北,电信,1331588,1535420,1623151,1733039,1773158,1803209,1813237,1893289,1903159,1913339,1932289,1993119
河北,电信,1331589,1535421,1623152,1733040,1773159,1803210,1813238,1893290,1903160,1913340,1932290,1993120
河北,电信,1331590,1535422,1623153,1733041,1773160,1803211,1813239,1893291,1903161,1913341,1932291,1993121
河北,电信,1331591,1535423,1623154,1733042,1773161,1803212,1813240,1893292,1903162,1913342,1932292,1993122
河北,电信,1331592,1535424,1623155,1733043,1773162,1803213,1813241,1893293,1903163,1913343,1932293,1993123
河北,电信,1331593,1535425,1623156,1733044,1773163,1803214,1813242,1893294,1903164,1913344,1932294,1993124
河北,电信,1331594,1535426,1623157,1733045,1773164,1803215,1813243,1893295,1903165,1913345,1932295,1993125
河北,电信,1331595,1535427,1623158,1733046,1773165,1803216,1813244,1893296,1903166,1913346,1932296,1993126
河北,电信,1331596,1535428,1623159,1733047,1773166,1803217,1813245,1893297,1903167,1913347,1932297,1993127
河北,电信,1331597,1535429,1623160,1733048,1773167,1803218,1813246,1893298,1903168,1913348,1932298,1993128
河北,电信,1331598,1535430,1623161,1733049,1773168,1803219,1813247,1893299,1903169,1913349,1932299,1993129
河北,电信,1331599,1535431,1623162,1733050,1773169,1803220,1813248,1894260,1903170,1913350,1933100,1993130
河北,电信,1332300,1535432,1623163,1733051,1773170,1803221,1813249,1894261,1903171,1913351,1933101,1993131
河北,电信,1332301,1535433,1623164,1733052,1773171,1803222,1813250,1894262,1903172,1913352,1933102,1993132
河北,电信,1332302,1535434,1623165,1733053,1773172,1803223,1813251,1894263,1903173,1913353,1933103,1993133
河北,电信,1332303,1535435,1623166,1733054,1773173,1803224,1813252,1894264,1903174,1913354,1933104,1993134
河北,电信,1332304,1535436,1623167,1733055,1773174,1803225,1813253,1894265,1903175,1913355,1933105,1993135
