省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
河南,电信,1334697,1534656,1623881,1733570,1773720,1803990,1815308,1893960,1903789,1913940,1939644,1993782
河南,电信,1334698,1534657,1623882,1733571,1773721,1803991,1815309,1893961,1903790,1913941,1939645,1993783
河南,电信,1334699,1534658,1623883,1733572,1773722,1803992,,1893962,1903791,1913942,1939646,1993784
河南,电信,1335360,1534659,1623884,1733573,1773723,1803993,,1893963,1903792,1913943,1939647,1993785
河南,电信,1335361,1537870,1623885,1733574,1773724,1803994,,1893964,1903793,1913944,1939648,1993786
河南,电信,1335362,1537871,1623886,1733575,1773725,1803995,,1893965,1903794,1913945,1939649,1993787
河南,电信,1335363,1537872,1623887,1733576,1773726,1803996,,1893966,1903795,1913946,,1993788
河南,电信,1335364,1537873,1623889,1733577,1773727,1803997,,1893967,1903796,1913947,,1993789
河南,电信,1335365,1537874,1623900,1733578,1773728,1803998,,1893968,1903797,1913948,,1993790
河南,电信,1335366,1537875,1623901,1733579,1773729,1803999,,1893969,1903798,1913949,,1993791
河南,电信,1335367,1537876,1623902,1733590,1773730,,,,1903799,1913950,,1993792
河南,电信,1335368,1537877,1623903,1733591,1773731,,,,1903940,1913951,,1993793
河南,电信,1335369,1537878,1623904,1733592,1773732,,,,1903941,1913952,,1993794
河南,电信,1335370,1537879,1623905,1733593,1773733,,,,1903942,1913953,,1993795
河南,电信,1335371,1539370,1623906,1733594,1773734,,,,1903943,1913954,,1993796
河南,电信,1335372,1539371,1623907,1733595,1773735,,,,1903944,1913955,,1993797
河南,电信,1335373,1539372,1623908,1733596,1773736,,,,1903945,1913956,,1993798
河南,电信,1335374,1539373,1623909,1733597,1773737,,,,1903946,1913957,,1993799
河南,电信,1335375,1539374,1623910,1733598,1773738,,,,1903947,1913958,,1993900
河南,电信,1335376,1539375,1623911,1733599,1773739,,,,1903948,1913959,,1993901
河南,电信,1335377,1539376,1623912,1733700,1773740,,,,1903949,1913960,,1993902
河南,电信,1335378,1539377,1623913,1733701,1773741,,,,1904380,1913961,,1993903
河南,电信,1335379,1539378,1623914,1733702,1773742,,,,1904381,1913962,,1993904
河南,电信,1335380,1539379,1623915,1733703,1773743,,,,1904382,1913963,,1993905
河南,电信,1335381,,1623916,1733704,1773744,,,,1904383,1913964,,1993906
河南,电信,1335382,,1623917,1733705,1773745,,,,1904384,1913965,,1993907
河南,电信,1335383,,1623918,1733706,1773746,,,,1904385,1913966,,1993908
河南,电信,1335384,,1623919,1733707,1773747,,,,1904386,1913967,,1993909
河南,电信,1335385,,1623920,1733708,1773748,,,,1904387,1913968,,1993910
河南,电信,1335386,,1623921,1733709,1773749,,,,1904388,1913969,,1993911
河南,电信,1335387,,1623922,1733710,1773750,,,,1904389,1913970,,1993912
河南,电信,1335388,,1623923,1733711,1773751,,,,1904390,1913971,,1993913
河南,电信,1335389,,1623924,1733712,1773752,,,,1904391,1913972,,1993914
