省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
河南,联通,1304390,1314017,1323384,,1551555,1563745,1663495,1671801,1710615,1751655,1762495,1853755,1863705,1963999
河南,联通,1304391,1314018,1323385,,1551556,1563746,1663496,1671802,1710616,1751656,1762496,1853756,1863706,1969350
河南,联通,1304392,1314019,1323386,,1551557,1563747,1663497,1671803,1710617,1751657,1762497,1853757,1863707,1969351
河南,联通,1304393,1314040,1323387,,1551558,1563748,1663498,1671804,1710618,1751658,1762498,1853758,1863708,1969352
河南,联通,1304394,1314041,1323388,,1551559,1563749,1663499,1671805,1710619,1751659,1762499,1853759,1863709,1969353
河南,联通,1304395,1314042,1323389,,1551560,1563750,1663700,1671806,1710620,1751660,1762700,1853760,1863710,1969354
河南,联通,1304396,1314043,1323390,,1551561,1563751,1663701,1671807,1710621,1751661,1762701,1853761,1863711,1969355
河南,联通,1304397,1314044,1323391,,1551562,1563752,1663702,1671808,1710622,1751662,1762702,1853762,1863712,1969356
河南,联通,1304398,1314045,1323392,,1551563,1563753,1663703,1671809,1710623,1751663,1762703,1853763,1863713,1969357
河南,联通,1304399,1314046,1323393,,1551564,1563754,1663704,1671820,1710624,1751664,1762704,1853764,1863714,1969358
河南,联通,1304451,1314047,1323394,,1551565,1563755,1663705,1671821,1710625,1751665,1762705,1853765,1863715,1969359
河南,联通,1304470,1314048,1323395,,1551566,1563756,1663706,1671822,1710626,1751666,1762706,1853766,1863716,1969360
河南,联通,1304471,1314049,1323396,,1551567,1563757,1663707,1671823,1710627,1751667,1762707,1853767,1863717,1969361
河南,联通,1304472,1314050,1323397,,1551568,1563758,1663708,1671824,1710628,1751668,1762708,1853768,1863718,1969362
河南,联通,1304473,1314051,1323398,,1551569,1563759,1663709,1671825,1710629,1751669,1762709,1853769,1863719,1969363
河南,联通,1304474,1314052,1323399,,1551570,1563760,1663710,1671826,1710630,1751670,1762710,1853770,1863720,1969364
河南,联通,1304475,1314053,1324300,,1551571,1563761,1663711,1671827,1710631,1751671,1762711,1853771,1863721,1969365
河南,联通,1304476,1314054,1324301,,1551572,1563762,1663712,1671828,1710632,1751672,1762712,1853772,1863722,1969366
河南,联通,1304477,1314055,1324302,,1551573,1563763,1663713,1671829,1710633,1751673,1762713,1853773,1863723,1969367
河南,联通,1304478,1314056,1324303,,1551574,1563764,1663714,1671840,1710634,1751674,1762714,1853774,1863724,1969368
河南,联通,1304479,1314057,1324304,,1551575,1563765,1663715,1671841,1710635,1751675,1762715,1853775,1863725,1969369
河南,联通,1304691,1314058,1324305,,1551576,1563766,1663716,1671842,1710636,1751676,1762716,1853776,1863726,1969370
河南,联通,1306440,1314059,1324306,,1551577,1563767,1663717,1671843,1710637,1751677,1762717,1853777,1863727,1969371
河南,联通,1306441,1314060,1324307,,1551578,1563768,1663718,1671844,1710638,1751678,1762718,1853778,1863728,1969372
河南,联通,1306442,1314061,1324308,,1551579,1563769,1663719,1671845,1710639,1751679,1762719,1853779,1863729,1969373
河南,联通,1306443,1314062,1324309,,1551580,1563770,1663720,1671846,1710640,1751680,1762720,1853780,1863730,1969374
河南,联通,1306444,1314063,1324310,,1551581,1563771,1663721,1671847,1710641,1751681,1762721,1853781,1863731,1969375
河南,联通,1306445,1314064,1324311,,1551582,1563772,1663722,1671848,1710642,1751682,1762722,1853782,1863732,1969376
河南,联通,1306446,1314065,1324312,,1551583,1563773,1663723,1671849,1710643,1751683,1762723,1853783,1863733,1969377
