省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
浙江,联通,1302426,1312392,1322142,1453322,1555852,1565807,,1676211,1713972,,,1855822,1865802,
浙江,联通,1302427,1312393,1322143,1453323,1555853,1565808,,1676212,1713973,,,1855823,1865803,
浙江,联通,1302428,1312394,1322144,1453324,1555854,1565809,,1676213,1713974,,,1855824,1865804,
浙江,联通,1302429,1312395,1322145,1453325,1555855,1565810,,1676214,1713975,,,1855825,1865805,
浙江,联通,1302460,1312397,1322146,1453326,1555856,1565811,,1676215,1713976,,,1855826,1865806,
浙江,联通,1302461,1312398,1322147,1453327,1555857,1565812,,1676216,1713977,,,1855827,1865807,
浙江,联通,1302462,1312399,1322148,1453328,1555858,1565813,,1676217,1713978,,,1855828,1865808,
浙江,联通,1302463,1313610,1322149,1453329,1555859,1565814,,1676218,1713979,,,1855829,1865809,
浙江,联通,1302464,1313611,1322150,1453330,1555860,1565815,,1676219,1713980,,,1855830,1865810,
浙江,联通,1302465,1313612,1322151,1453331,1555861,1565816,,1676220,1713981,,,1855831,1865811,
浙江,联通,1302466,1313613,1322152,1453332,1555862,1565817,,1676221,1713982,,,1855832,1865812,
浙江,联通,1302467,1313614,1322153,1453333,1555863,1565818,,1676222,1713983,,,1855833,1865813,
浙江,联通,1302468,1313615,1322154,1453334,1555864,1565819,,1676223,1713984,,,1855834,1865814,
浙江,联通,1302469,1313616,1322155,1453335,1555865,1565820,,1676224,1713985,,,1855835,1865815,
浙江,联通,1302470,1313617,1322156,1453336,1555866,1565821,,1676225,1713986,,,1855836,1865816,
浙江,联通,1302471,1313618,1322157,1453337,1555867,1565822,,1676226,1713987,,,1855837,1865817,
浙江,联通,1302472,1313619,1322158,1453338,1555868,1565823,,1676227,1713988,,,1855838,1865818,
浙江,联通,1302473,1313620,1322159,1453339,1555869,1565824,,1676228,1713989,,,1855839,1865819,
浙江,联通,1302474,1313621,1322160,1454160,1555870,1565825,,1676229,1714570,,,1855840,1865820,
浙江,联通,1302475,1313622,1322161,1454161,1555871,1565826,,1676230,1714571,,,1855841,1865821,
浙江,联通,1302476,1313623,1322162,1454162,1555872,1565827,,1676811,1714572,,,1855842,1865822,
浙江,联通,1302477,1313624,1322163,1454163,1555873,1565828,,1676901,1714573,,,1859030,1865823,
浙江,联通,1302478,1313625,1322164,1454164,1555874,1565829,,1677570,1714574,,,1859031,1865824,
浙江,联通,1302479,1313626,1322165,1454165,1555875,1565830,,1677571,1714575,,,1859032,1865825,
浙江,联通,1302500,1313627,1322166,1454166,1555876,1565831,,1677572,1714576,,,1859033,1865826,
浙江,联通,1302501,1313628,1322167,1454167,1555877,1565832,,1677573,1714577,,,1859034,1865827,
浙江,联通,1302502,1313629,1322168,1454168,1555878,1565833,,1677574,1714578,,,1859035,1865828,
浙江,联通,1302503,1313630,1322169,1454169,1555879,1565834,,1677575,1714579,,,1859036,1865829,
浙江,联通,1302504,1313631,1322170,1454170,1555880,1565835,,1677576,1714580,,,1859037,1865830,
浙江,联通,1302505,1313632,1322171,1454171,1555881,1565836,,1677577,1714676,,,1859038,1865831,
浙江,联通,1302506,1313633,1322172,1454172,1555882,1565837,,1677578,1714677,,,1859039,1865832,
浙江,联通,1302507,1313634,1322173,1454173,1555883,1565838,,1677579,1714678,,,,1865833,
浙江,联通,1302508,1313635,1322174,1454174,1555884,1565839,,1677580,1714679,,,,1865834,
浙江,联通,1302509,1313636,1322175,1454175,1555885,1565840,,1678105,1714680,,,,1865835,
浙江,联通,1302890,1313637,1322176,1454176,1555886,1565841,,1678140,1714681,,,,1865836,
浙江,联通,1302891,1313638,1322177,1454177,1555887,1565842,,1678157,1714682,,,,1865837,
浙江,联通,1302892,1313639,1322178,1454178,1555888,1565843,,1678162,1714683,,,,1865838,
浙江,联通,1302893,1313640,1322179,1454179,1555889,1565844,,1678165,1714684,,,,1865839,
浙江,联通,1302894,1313641,1322180,1454700,1555890,1565845,,1678178,1714685,,,,1865840,
浙江,联通,1302895,1313642,1322181,1454701,1555891,1565846,,1678184,1714686,,,,1865841,
浙江,联通,1302896,1313643,1322182,1454702,1555892,1565847,,1678205,1714687,,,,1865842,
浙江,联通,1302897,1313644,1322183,1454703,1555893,1565848,,1678243,1715410,,,,1865843,
浙江,联通,1302898,1313645,1322184,1454704,1555894,1565849,,1678276,1715411,,,,1865844,
浙江,联通,1302899,1313646,1322185,1454705,1555895,1565850,,1678309,1715412,,,,1865845,
浙江,联通,1302968,1313647,1322186,1454706,1555896,1565851,,1678310,1715413,,,,1865846,
浙江,联通,1302969,1313648,1322187,1454707,1555897,1565852,,1678311,1715414,,,,1865847,
浙江,联通,1303360,1313649,1322188,1454708,1555898,1565853,,1678312,1715415,,,,1865848,
浙江,联通,1303361,1313650,1322189,1454709,1555899,1565854,,1678313,1715416,,,,1865849,
浙江,联通,1303362,1313651,1322190,1454710,,1565855,,1678314,1715417,,,,1865850,
浙江,联通,1303363,1313652,1322191,1454711,,1565856,,1678315,1715418,,,,1865851,
浙江,联通,1303364,1313653,1322192,1454712,,1565857,,1678316,1715419,,,,1865852,
浙江,联通,1303365,1313654,1322193,1454713,,1565858,,1678518,1715570,,,,1865853,
浙江,联通,1303366,1313655,1322194,1454714,,1565859,,1678556,1715571,,,,1865854,
浙江,联通,1303367,1313656,1322195,1454715,,1565860,,1678557,1715572,,,,1865855,
浙江,联通,1303368,1313657,1322196,1454716,,1565861,,1678558,1715573,,,,1865856,
